HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0,647;0;3,906;0;2;0;0,2309687;0,0797078;-0,01898908;0,9695048;0,721777
0,657;0;3,887;0;2;0;0,2317811;0,08138283;-0,0194632;0,9691623;0,7271667
0,657;0;3,887;0;2;0;0,2317811;0,08138283;-0,0194632;0,9691623;0,7309027
0,664;0;3,886;0;2;0;0,231764;0,08222856;-0,01966546;0,9690909;0,7361709
0,664;0;3,886;0;2;0;0,231764;0,08222856;-0,01966546;0,9690909;0,7409347
0,671;0;3,885;0;2;0;0,2317467;0,08307422;-0,0198677;0,9690188;0,7458628
0,685;0;3,882;0;2;0;0,2317117;0,08476534;-0,02027215;0,9688724;0,7516394
0,685;0;3,882;0;2;0;0,2317117;0,08476534;-0,02027215;0,9688724;0,7561703
0,698;0;3,88;0;2;0;0,231676;0,08645622;-0,02067653;0,9687229;0,7608474
0,698;0;3,88;0;2;0;0,231676;0,08645622;-0,02067653;0,9687229;0,765071
0,705;0;3,879;0;2;0;0,2316578;0,08730156;-0,0208787;0,9686471;0,7712951
0,712;0;3,877;0;2;0;0,2316395;0,08814684;-0,02108085;0,9685706;0,7760019
0,712;0;3,877;0;2;0;0,2316395;0,08814684;-0,02108085;0,9685706;0,7798756
0,718;0;3,876;0;2;0;0,231621;0,08899205;-0,02128299;0,9684933;0,7851351
0,718;0;3,876;0;2;0;0,231621;0,08899205;-0,02128299;0,9684933;0,7892172
0,725;0;3,875;0;2;0;0,2316024;0,08983719;-0,02148511;0,9684152;0,7944271
0,739;0;3,872;0;2;0;0,2315645;0,09152724;-0,02188929;0,968257;0,7992413
0,739;0;3,872;0;2;0;0,2315645;0,09152724;-0,02188929;0,968257;0,8042817
0,766;0;3,867;0;2;0;0,2314867;0,09490653;-0,02269747;0,9679316;0,8091232
0,766;0;3,867;0;2;0;0,2314867;0,09490653;-0,02269747;0,9679316;0,8130217
0,779;0;3,864;0;2;0;0,2314467;0,09659575;-0,02310146;0,9677644;0,8187408
0,799;0;3,86;0;2;0;0,2313855;0,09912901;-0,0237073;0,9675083;0,8234792
0,799;0;3,86;0;2;0;0,2313855;0,09912901;-0,0237073;0,9675083;0,8274908
0,813;0;3,857;0;2;0;0,2313437;0,1008175;-0,02411111;0,9673338;0,8317878
0,813;0;3,857;0;2;0;0,2313437;0,1008175;-0,02411111;0,9673338;0,8369196
0,826;0;3,855;0;2;0;0,2313013;0,1025056;-0,02451484;0,9671564;0,8417693
0,826;0;3,855;0;2;0;0,2313013;0,1025056;-0,02451484;0,9671564;0,8457718
0,857;0;3,865;0;2;0;0,2303705;0,1059031;-0,02522968;0,966994;0,8519719
0,87;0;3,862;0;2;0;0,2303262;0,1075906;-0,02563171;0,9668077;0,8567062
0,87;0;3,862;0;2;0;0,2303262;0,1075906;-0,02563171;0,9668077;0,8605069
0,892;0;3,893;0;2;0;0,2285936;0,1093231;-0,0258429;0,967019;0,8662312
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8711847
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8749196
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8785916
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8820209
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8873621
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8912693
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8950003
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,8997262
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,904085
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9075949
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9125475
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9164771
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,920957
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9249005
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9288031
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9329067
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9377958
0,898;0;3,892;0;2;0;0,228571;0,110167;-0,02604238;0,9669232;0,9412913
0,902;0;3,909;0;2;0;0,2277271;0,1101897;-0,02594623;0,9671223;0,9464829
0,902;0;3,909;0;2;0;0,2277271;0,1101897;-0,02594623;0,9671223;0,9512217
0,906;0;3,926;0;2;0;0,2268831;0,1102123;-0,02585006;0,9673206;0,9563649
0,914;0;3,96;0;2;0;0,2251944;0,1102572;-0,02565766;0,9677151;0,9612092
0,914;0;3,96;0;2;0;0,2251944;0,1102572;-0,02565766;0,9677151;0,9653305
0,92;0;4,015;0;2;0;0,2226822;0,109479;-0,0251746;0,9683973;0,9710724
0,92;0;4,015;0;2;0;0,2226822;0,109479;-0,0251746;0,9683973;0,9754812
0,919;0;4,111;0;2;0;0,2185186;0,1070496;-0,02412468;0,9696433;0,9799563
0,924;0;4,168;0;2;0;0,2160001;0,1062657;-0,02365585;0,9703051;0,9858275
0,924;0;4,168;0;2;0;0,2160001;0,1062657;-0,02365585;0,9703051;0,9898817
0,918;0;4,21;0;2;0;0,2143469;0,1046125;-0,02309628;0,9708647;0,9947942
0,918;0;4,21;0;2;0;0,2143469;0,1046125;-0,02309628;0,9708647;0,9987471
0,924;0;4,311;0;2;0;0,2101478;0,103016;-0,02227286;0,971972;1,004227
0,91;0;4,356;0;2;0;0,2085082;0,1005088;-0,02154723;0,9726037;1,008997
0,91;0;4,356;0;2;0;0,2085082;0,1005088;-0,02154723;0,9726037;1,013153
0,912;0;4,442;0;2;0;0,2051486;0,09888448;-0,02083823;0,9734997;1,018912
0,912;0;4,442;0;2;0;0,2051486;0,09888448;-0,02083823;0,9734997;1,023526
0,902;0;4,556;0;2;0;0,200969;0,09557263;-0,01970518;0,9747251;1,028665
0,9;0;4,672;0;2;0;0,1967639;0,0931033;-0,01877292;0,9758399;1,03407
0,9;0;4,672;0;2;0;0,1967639;0,0931033;-0,01877292;0,9758399;1,038485
0,88;0;4,796;0;2;0;0,1925824;0,08892182;-0,01752637;0,9770864;1,043383
0,855;0,011;4,95;0;2;0;0,1866965;0,08390396;-0,01600554;0,9786973;1,05208
0,811;0,085;4,95;0;2;0;0,1807804;0,0797241;-0,01470404;0,9801767;1,056772
0,811;0,085;4,95;0;2;0;0,1807804;0,0797241;-0,01470404;0,9801767;1,060698
0,757;0,148;4,95;0;2;0;0,1757182;0,07466186;-0,01336654;0,9815142;1,065183
0,757;0,148;4,95;0;2;0;0,1757182;0,07466186;-0,01336654;0,9815142;1,070193
0,608;0,341;4,95;0;2;0;0,159583;0,06026322;-0,009760514;0,9852951;1,091352
0,538;0,421;4,95;0;2;0;0,152762;0,05344221;-0,008273293;0,9867823;1,098459
0,494;0,47;4,95;0;2;0;0,1484886;0,04916878;-0,007392197;0,9876634;1,105695
0,494;0,47;4,95;0;2;0;0,1484886;0,04916878;-0,007392197;0,9876634;1,110564
0,45;0,537;4,95;0;2;0;0,1424821;0,0448992;-0,006470075;0,9887574;1,115591
0,416;0,566;4,95;0;2;0;0,1399144;0,04146301;-0,00586415;0,9892777;1,121745
0,416;0,566;4,95;0;2;0;0,1399144;0,04146301;-0,00586415;0,9892777;1,125707
0,381;0,614;4,95;0;2;0;0,1356156;0,03803263;-0,005209824;0,9900176;1,130788
0,381;0,614;4,95;0;2;0;0,1356156;0,03803263;-0,005209824;0,9900176;1,135347
0,355;0,652;4,95;0;2;0;0,1321718;0,03545737;-0,004731025;0,9905812;1,139606
0,355;0,652;4,95;0;2;0;0,1321718;0,03545737;-0,004731025;0,9905812;1,143823
0,329;0,68;4,95;0;2;0;0,1295897;0,03287528;-0,004298932;0,9910132;1,148466
0,329;0,68;4,95;0;2;0;0,1295897;0,03287528;-0,004298932;0,9910132;1,153336
0,32;0,717;4,95;0;2;0;0,1261332;0,03202487;-0,004074079;0,9914879;1,157963
0,32;0,717;4,95;0;2;0;0,1261332;0,03202487;-0,004074079;0,9914879;1,161912
0,303;0,745;4,95;0;2;0;0,1235439;0,03030433;-0,003774605;0,9918692;1,166381
0,294;0,773;4,95;0;2;0;0,1209499;0,02944825;-0,003589708;0,9922152;1,171627
0,294;0,773;4,95;0;2;0;0,1209499;0,02944825;-0,003589708;0,9922152;1,175393
0,285;0,8;4,95;0;2;0;0,1183549;0,02859139;-0,003409318;0,9925538;1,179982
0,285;0,8;4,95;0;2;0;0,1183549;0,02859139;-0,003409318;0,9925538;1,184663
0,277;0,828;4,95;0;2;0;0,1157589;0,02773377;-0,003233438;0,9928848;1,189783
0,268;0,874;4,95;0;2;0;0,1114282;0,02688072;-0,003015157;0,9934043;1,194693
0,268;0,874;4,95;0;2;0;0,1114282;0,02688072;-0,003015157;0,9934043;1,198408
0,242;0,901;4,95;0;2;0;0,1088344;0,02428696;-0,002659855;0,9937596;1,203398
0,242;0,901;4,95;0;2;0;0,1088344;0,02428696;-0,002659855;0,9937596;1,207683
0,233;0,92;4,95;0;2;0;0,1071021;0,02342417;-0,002523999;0,9939689;1,211927
0,233;0,92;4,95;0;2;0;0,1071021;0,02342417;-0,002523999;0,9939689;1,216184
0,216;0,956;4,95;0;2;0;0,1036359;0,02169736;-0,002261343;0,9943761;1,221051
0,216;0,956;4,95;0;2;0;0,1036359;0,02169736;-0,002261343;0,9943761;1,225243
0,19;0,974;4,95;0;2;0;0,1019057;0,01909746;-0,001956689;0,9946088;1,229545
0,19;0,974;4,95;0;2;0;0,1019057;0,01909746;-0,001956689;0,9946088;1,233764
0,164;1,001;4,95;0;2;0;0,09930614;0,01649788;-0,001646708;0,9949188;1,239111
0,138;1,011;4,95;0;2;0;0,09844181;0,01389434;-0,001374596;0,9950449;1,244352
0,138;1,011;4,95;0;2;0;0,09844181;0,01389434;-0,001374596;0,9950449;1,248334
0,121;1,038;4,95;0;2;0;0,09583864;0,01216075;-0,001170947;0,9953219;1,254005
0,086;1,056;4,95;0;2;0;0,09410477;0,0086878;-0,0008212393;0,995524;1,259203
0,086;1,056;4,95;0;2;0;0,09410477;0,0086878;-0,0008212393;0,995524;1,263078
0,06;1,074;4,95;0;2;0;0,09236892;0,006082491;-0,0005642559;0,9957061;1,268776
0,06;1,074;4,95;0;2;0;0,09236892;0,006082491;-0,0005642559;0,9957061;1,273142
0,035;1,083;4,95;0;2;0;0,09150111;0,003476001;-0,0003193998;0,9957989;1,277483
0,035;1,083;4,95;0;2;0;0,09150111;0,003476001;-0,0003193998;0,9957989;1,281277
0;1,1;4,95;0;2;0;0,08976351;-7,51171E-09;6,770104E-10;0,9959632;1,286713
-0,026;1,127;4,95;0;2;0;0,08715548;-0,002608036;0,0002281737;0,9961913;1,292003
-0,026;1,127;4,95;0;2;0;0,08715548;-0,002608036;0,0002281737;0,9961913;1,295757
-0,043;1,145;4,95;0;2;0;0,08541615;-0,004347371;0,0003727013;0,9963359;1,300259
-0,043;1,145;4,95;0;2;0;0,08541615;-0,004347371;0,0003727013;0,9963359;1,305117
-0,078;1,163;4,95;0;2;0;0,0836753;-0,007826364;0,0006571984;0,9964622;1,310404
-0,104;1,18;4,95;0;2;0;0,08193406;-0,01043658;0,0008580435;0,9965827;1,314709
-0,104;1,18;4,95;0;2;0;0,08193406;-0,01043658;0,0008580435;0,9965827;1,319561
-0,13;1,207;4,95;0;2;0;0,07932229;-0,01304835;0,001038386;0,9967631;1,323928
-0,13;1,207;4,95;0;2;0;0,07932229;-0,01304835;0,001038386;0,9967631;1,328484
-0,164;1,233;4,95;0;2;0;0,07670852;-0,01653101;0,001271992;0,9969157;1,333248
-0,19;1,251;4,95;0;2;0;0,07496495;-0,01914341;0,001439401;0,9970013;1,338047
-0,19;1,251;4,95;0;2;0;0,07496495;-0,01914341;0,001439401;0,9970013;1,342719
-0,225;1,277;4,95;0;2;0;0,07234927;-0,02262786;0,001641835;0,9971213;1,347517
-0,225;1,277;4,95;0;2;0;0,07234927;-0,02262786;0,001641835;0,9971213;1,351995
-0,251;1,295;4,95;0;2;0;0,07060441;-0,02524139;0,001787187;0,9971834;1,356346
-0,251;1,295;4,95;0;2;0;0,07060441;-0,02524139;0,001787187;0,9971834;1,360457
-0,285;1,312;4,95;0;2;0;0,06885739;-0,02872556;0,001983499;0,9972109;1,365702
-0,285;1,312;4,95;0;2;0;0,06885739;-0,02872556;0,001983499;0,9972109;1,370329
-0,311;1,329;4,95;0;2;0;0,06711153;-0,03133989;0,002109066;0,9972509;1,375227
-0,337;1,356;4,95;0;2;0;0,06449498;-0,03395643;0,002195865;0,9973377;1,380259
-0,337;1,356;4,95;0;2;0;0,06449498;-0,03395643;0,002195865;0,9973377;1,385034
-0,364;1,364;4,95;0;2;0;0,06361873;-0,03656939;0,002332794;0,9973013;1,389505
-0,364;1,364;4,95;0;2;0;0,06361873;-0,03656939;0,002332794;0,9973013;1,393876
-0,39;1,373;4,95;0;2;0;0,06274214;-0,03918236;0,002465147;0,9972573;1,398167
-0,39;1,373;4,95;0;2;0;0,06274214;-0,03918236;0,002465147;0,9972573;1,403285
-0,398;1,381;4,95;0;2;0;0,06186971;-0,0400548;0,002484945;0,9972771;1,407889
-0,424;1,39;4,95;0;2;0;0,06099278;-0,04266782;0,002609677;0,9972224;1,41345
-0,424;1,39;4,95;0;2;0;0,06099278;-0,04266782;0,002609677;0,9972224;1,418203
-0,433;1,399;4,95;0;2;0;0,06012024;-0,04354035;0,002624908;0,9972377;1,422509
-0,433;1,399;4,95;0;2;0;0,06012024;-0,04354035;0,002624908;0,9972377;1,426982
-0,442;1,399;4,95;0;2;0;0,06011793;-0,04441058;0,002677371;0,9971992;1,431127
-0,45;1,399;4,95;0;2;0;0,06011558;-0,04528079;0,002729833;0,9971601;1,436576
-0,45;1,399;4,95;0;2;0;0,06011558;-0,04528079;0,002729833;0,9971601;1,440395
-0,45;1,399;4,95;0;2;0;0,06011558;-0,04528079;0,002729833;0,9971601;1,444411
-0,45;1,399;4,95;0;2;0;0,06011558;-0,04528079;0,002729833;0,9971601;1,447487
-0,459;1,398;4,95;0;2;0;0,06011317;-0,04615096;0,002782293;0,9971203;1,453769
-0,459;1,398;4,95;0;2;0;0,06011317;-0,04615096;0,002782293;0,9971203;1,457918
-0,468;1,398;4,95;0;2;0;0,06011072;-0,04702109;0,00283475;0,9970796;1,462556
-0,468;1,398;4,95;0;2;0;0,06011072;-0,04702109;0,00283475;0,9970796;1,4678
-0,477;1,398;4,95;0;2;0;0,06010822;-0,04789119;0,002887206;0,9970382;1,472426
-0,494;1,407;4,95;0;2;0;0,05923306;-0,04963386;0,002948797;0,9970052;1,477619
-0,494;1,407;4,95;0;2;0;0,05923306;-0,04963386;0,002948797;0,9970052;1,481519
-0,52;1,406;4,95;0;2;0;0,05922514;-0,05224385;0,003103859;0,9968718;1,486887
-0,52;1,406;4,95;0;2;0;0,05922514;-0,05224385;0,003103859;0,9968718;1,491283
-0,546;1,415;4,95;0;2;0;0,05834698;-0,0548563;0,00321103;0,9967829;1,495761
-0,546;1,415;4,95;0;2;0;0,05834698;-0,0548563;0,00321103;0,9967829;1,499924
-0,573;1,423;4,95;0;2;0;0,05746862;-0,05746859;0,003313621;0,9966864;1,50536
-0,617;1,423;4,95;0;2;0;0,05745362;-0,06181689;0,003564342;0,9964262;1,510512
-0,617;1,423;4,95;0;2;0;0,05745362;-0,06181689;0,003564342;0,9964262;1,514333
-0,713;1,439;4,95;0;2;0;0,0556787;-0,07138599;0,0039911;0,9958856;1,519647
-0,713;1,439;4,95;0;2;0;0,0556787;-0,07138599;0,0039911;0,9958856;1,523966
-0,749;1,447;4,95;0;2;0;0,05479556;-0,07486547;0,0041201;0,9956785;1,5282
-0,793;1,455;4,95;0;2;0;0,05390843;-0,07921298;0,004290026;0,9953898;1,532615
-0,793;1,455;4,95;0;2;0;0,05390843;-0,07921298;0,004290026;0,9953898;1,537968
-0,846;1,481;4,95;0;2;0;0,05128025;-0,0844354;0,004351193;0,9950991;1,542335
-0,846;1,481;4,95;0;2;0;0,05128025;-0,0844354;0,004351193;0,9950991;1,546374
-0,908;1,489;4,95;0;2;0;0,05038477;-0,09051652;0,004585374;0,994609;1,552231
-0,962;1,497;4,95;0;2;0;0,04949251;-0,09572723;0,004765588;0,9941651;1,556622
-0,962;1,497;4,95;0;2;0;0,04949251;-0,09572723;0,004765588;0,9941651;1,560675
-1,007;1,523;4,95;0;2;0;0,04686948;-0,1000769;0,00471951;0,993864;1,565414
-1,007;1,523;4,95;0;2;0;0,04686948;-0,1000769;0,00471951;0,993864;1,570235
-1,061;1,53;4,95;0;2;0;0,04597728;-0,1052836;0,004872977;0,9933668;1,574524
-1,061;1,53;4,95;0;2;0;0,04597728;-0,1052836;0,004872977;0,9933668;1,578565
-1,106;1,547;4,95;0;2;0;0,04422257;-0,1096257;0,004882218;0,9929767;1,584474
-1,143;1,564;4,95;0;2;0;0,0424728;-0,1130998;0,004839165;0,9926637;1,589226
-1,143;1,564;4,95;0;2;0;0,0424728;-0,1130998;0,004839165;0,9926637;1,593179
-1,188;1,573;4,95;0;2;0;0,04158545;-0,1174343;0,004921963;0,9921974;1,597494
-1,188;1,573;4,95;0;2;0;0,04158545;-0,1174343;0,004921963;0,9921974;1,602217
-1,188;1,573;4,95;0;2;0;0,04158545;-0,1174343;0,004921963;0,9921974;1,605863
-1,243;1,589;4,95;0;2;0;0,03982843;-0,1226366;0,004925602;0,9916399;1,610375
-1,308;1,597;4,95;0;2;0;0,03893288;-0,1286963;0,0050565;0,9909067;1,616527
-1,363;1,623;4,95;0;2;0;0,03631335;-0,1338962;0,004909758;0,9903176;1,622719
-1,363;1,623;4,95;0;2;0;0,03631335;-0,1338962;0,004909758;0,9903176;1,627056
-1,438;1,649;4,95;0;2;0;0,03368793;-0,1408197;0,004794504;0,9894503;1,632211
-1,438;1,649;4,95;0;2;0;0,03368793;-0,1408197;0,004794504;0,9894503;1,63673
-1,494;1,657;4,95;0;2;0;0,03279956;-0,1460027;0,004843418;0,9887285;1,641043
-1,494;1,657;4,95;0;2;0;0,03279956;-0,1460027;0,004843418;0,9887285;1,645455
-1,542;1,665;4,95;0;2;0;0,03191583;-0,1503198;0,004855309;0,9881102;1,650088
-1,589;1,664;4,95;0;2;0;0,03189434;-0,1546298;0,004994522;0,9874449;1,655467
-1,589;1,664;4,95;0;2;0;0,03189434;-0,1546298;0,004994522;0,9874449;1,659382
-1,618;1,672;4,95;0;2;0;0,0310198;-0,1572187;0,004940807;0,9870642;1,664527
-1,618;1,672;4,95;0;2;0;0,0310198;-0,1572187;0,004940807;0,9870642;1,669554
-1,666;1,671;4,95;0;2;0;0,03099794;-0,1615241;0,005076109;0,9863688;1,674075
-1,685;1,68;4,95;0;2;0;0,03012851;-0,1632498;0,004987743;0,986112;1,67849
-1,685;1,68;4,95;0;2;0;0,03012851;-0,1632498;0,004987743;0,986112;1,682695
-1,704;1,68;4,95;0;2;0;0,03011975;-0,1649707;0,00504032;0,9858256;1,687969
-1,704;1,68;4,95;0;2;0;0,03011975;-0,1649707;0,00504032;0,9858256;1,692115
-1,724;1,689;4,95;0;2;0;0,02925086;-0,1666954;0,004947414;0,9855621;1,696542
-1,724;1,689;4,95;0;2;0;0,02925086;-0,1666954;0,004947414;0,9855621;1,701324
-1,743;1,688;4,95;0;2;0;0,02924218;-0,1684153;0,004998458;0,9852697;1,705719
-1,743;1,688;4,95;0;2;0;0,02924218;-0,1684153;0,004998458;0,9852697;1,70929
-1,753;1,697;4,95;0;2;0;0,02837811;-0,1692793;0,004876253;0,9851474;1,714315
-1,763;1,697;4,95;0;2;0;0,02837384;-0,170139;0,004901016;0,9849994;1,719621
-1,763;1,697;4,95;0;2;0;0,02837384;-0,170139;0,004901016;0,9849994;1,724222
-1,792;1,696;4,95;0;2;0;0,02836092;-0,1727171;0,004975281;0,9845505;1,728863
-1,792;1,696;4,95;0;2;0;0,02836092;-0,1727171;0,004975281;0,9845505;1,733886
-1,811;1,705;4,95;0;2;0;0,02749326;-0,1744395;0,004872548;0,9842719;1,738529
-1,831;1,705;4,95;0;2;0;0,02748472;-0,1761571;0,004920525;0,983966;1,742842
-1,831;1,705;4,95;0;2;0;0,02748472;-0,1761571;0,004920525;0,983966;1,746872
-1,841;1,714;4,95;0;2;0;0,02662186;-0,17702;0,004790031;0,9838355;1,752369
-1,841;1,714;4,95;0;2;0;0,02662186;-0,17702;0,004790031;0,9838355;1,756481
-1,861;1,714;4,95;0;2;0;0,02661346;-0,1787369;0,004836488;0,983525;1,76086
-1,861;1,714;4,95;0;2;0;0,02661346;-0,1787369;0,004836488;0,983525;1,765124
-1,88;1,732;4,95;0;2;0;0,02488891;-0,1804614;0,004567972;0,9832565;1,771094
-1,9;1,731;4,95;0;2;0;0,0248809;-0,1821773;0,004611405;0,9829401;1,775663
-1,9;1,731;4,95;0;2;0;0,0248809;-0,1821773;0,004611405;0,9829401;1,779408
-1,94;1,74;4,95;0;2;0;0,02400743;-0,1856113;0,004536253;0,9823195;1,783553
-1,94;1,74;4,95;0;2;0;0,02400743;-0,1856113;0,004536253;0,9823195;1,789226
-1,95;1,749;4,95;0;2;0;0,02314636;-0,1864724;0,004394476;0,9821777;1,79358
