HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
-5,74;1,593;24,656;0,6341044;2,26721;0,09635791;-0,01285955;0,1266392;-0,004139084;-0,9918569;1,886348
-5,74;2,462;26,985;0,63086;2,273999;0,08584756;0,003533104;0,1160081;-0,0009054063;-0,9932417;1,946205
-5,63;3,295;26,485;0,6253929;2,277786;0,07507283;0,01886855;0,1159594;-7,021295E-05;-0,9930747;2,007037
-5,155;3,406;23,935;0,6203288;2,279115;0,06508414;0,02260286;0,118413;0,004137372;-0,9926986;2,06174
-5,155;3,554;23,494;0,6143596;2,280877;0,05663471;0,02515111;0,1205572;0,01147002;-0,9923214;2,115125
-5,155;3,923;23,214;0,6082259;2,283598;0,0487892;0,03239498;0,1219852;0,01739621;-0,9918506;2,166377
-5,155;4,214;22,494;0,6022408;2,283706;0,04184023;0,03968397;0,1255583;0,01727602;-0,9911417;2,216258
-5,155;4,202;21,721;0,5968042;2,283838;0,03564141;0,04045015;0,1297271;0,01939489;-0,9905345;2,27566
-5,095;4,183;20,48;0,5914407;2,283285;0,02827612;0,04215746;0,1357063;0,02092022;-0,9896307;2,337308
-5,151;4,186;19,562;0,5859813;2,282872;0,02171673;0,04409304;0,142771;0,02048979;-0,9885608;2,391521
-5,151;4,319;18,473;0,5812413;2,282364;0,01542278;0,04985023;0,1504619;0,02116802;-0,9871313;2,448662
-5,151;4,185;17,501;0,5769966;2,278968;0,01035768;0,04902659;0,1579687;0,02003134;-0,9860228;2,499722
-5,151;4,201;17,083;0,5734707;2,276376;0,007032274;0,05000754;0,1615903;0,023895;-0,9853004;2,55458
-5,151;3,939;17,067;0,5699263;2,273785;0,005444556;0,04283985;0,1616129;0,02386427;-0,9856351;2,611082
-5,151;3,683;17,174;0,5663096;2,270913;0,005028488;0,03596682;0,1604813;0,02146142;-0,9861499;2,676051
-5,649;3,295;18,413;0,5625441;2,268668;0,005352447;0,02361363;0,1623163;0,01906041;-0,986272;2,732354
-5,705;2,857;17,512;0,5573027;2,266526;0,006271844;0,0131546;0,1711081;0,0171002;-0,985016;2,781638
-5,655;1,955;15,487;0,5490083;2,258913;0,006719218;-0,01013454;0,1893575;0,004366897;-0,9818462;2,834297
-6,792;0,417;15,203;0,5383406;2,24777;0,005904779;-0,05266443;0,2224888;-0,01201315;-0,9734377;2,887293
-6,238;0;11,825;0,5281777;2,240246;0,005769042;-0,07819924;0,2563419;-0,02276868;-0,9631487;2,944413
-5,009;0;8,738;0,5219439;2,235249;0,004547425;-0,102457;0,2768315;-0,02825489;-0,9550228;3,000483
-4,874;0;8,322;0,5178691;2,233829;0,005930685;-0,1059183;0,2819715;-0,0319018;-0,9530245;3,065335
-4,885;0;8,177;0,5147862;2,232547;0,007438542;-0,1044288;0,2870792;-0,04107147;-0,9513113;3,118948
-4,944;0;7,937;0,5119814;2,233352;0,009233013;-0,105307;0,2961284;-0,0444512;-0,948284;3,172283
-5,192;0;8,001;0,5103421;2,233912;0,01156078;-0,1046709;0,3036594;-0,03925252;-0,9461999;3,224469
-5,442;0;8,329;0,509954;2,239154;0,01224121;-0,1030728;0,3036299;-0,03083156;-0,9466966;3,281487
-6,67;0;10,12;0,508204;2,241856;0,0126555;-0,08479381;0,3027473;-0,02813303;-0,9488744;3,344654
-8,279;0;12,471;0,508209;2,247144;0,01123503;-0,06878298;0,3017153;-0,0249295;-0,9505869;3,394176
-10,313;0,897;15,203;0,5079521;2,256035;0,007429551;-0,03386687;0,3043679;-0,01344837;-0,9518573;3,446398
-10,418;3,038;15,203;0,5092202;2,26629;0,001166737;0,01919598;0,3065652;0,007625893;-0,9516256;3,502041
-9,742;4,228;14,703;0,5124493;2,271217;-0,004463205;0,05101153;0,2994424;0,01889822;-0,9525623;3,557916
-9,326;5,083;14,703;0,5156491;2,275654;-0,008419121;0,07407872;0,289923;0,02647248;-0,9538114;3,618433
-9,031;5,913;14,703;0,5180387;2,280171;-0,01206794;0,0959816;0,282961;0,0348202;-0,9536813;3,67466
-9,193;7,323;14,703;0,5196097;2,286357;-0,01743187;0,130461;0,2857987;0,04761807;-0,9481727;3,728557
-9,172;7,867;14,703;0,5215478;2,288138;-0,02199337;0,1434975;0,2850193;0,05283102;-0,946246;3,78629
-8,776;7,346;14,703;0,5228182;2,286048;-0,02251478;0,1330688;0,2762473;0,04700189;-0,9506687;3,836492
-8,111;6,168;14,703;0,5227679;2,280369;-0,01882889;0,1044377;0,2618281;0,04174366;-0,9585387;3,887469
-7,361;4,755;14,703;0,5231678;2,271906;-0,01280716;0,06658063;0,2441784;0,03760402;-0,9667109;3,946771
-6,55;3,198;15,203;0,525449;2,263154;-0,00729708;0,02210549;0,2164827;0,02884771;-0,9756098;3,980317
-5,655;1,207;16,365;0,5287009;2,251148;0,0005860198;-0,03358444;0,1788269;0,01800953;-0,9831423;4,034874
-3,716;0;14,012;0,5316743;2,240489;0,009469751;-0,0782121;0,1446716;0,01014366;-0,9863316;4,090935
-2,827;0;12,243;0,5327014;2,23447;0,01368583;-0,08967879;0,130891;0,01360091;-0,9872387;4,123629
-1,382;0;8,433;0,5353709;2,224409;0,01981709;-0,1272859;0,1083168;0,006339116;-0,9859136;4,175807
-0,752;0;6,736;0,53725;2,21448;0,02548689;-0,1567207;0,09131144;-0,0001778294;-0,9834129;4,226264
-0,608;0;6,087;0,5377136;2,210985;0,02722679;-0,1717997;0,08953287;-0,002292646;-0,9810522;4,258653
-0,531;0;5,596;0,537779;2,207132;0,02906232;-0,1847611;0,09104022;-0,006674691;-0,9785349;4,290681
-0,393;0;4,746;0,5371066;2,198618;0,03328054;-0,2126918;0,09344611;-0,01323336;-0,9725507;4,341042
-0,312;0;4,11;0,5355138;2,18982;0,03783589;-0,2392604;0,09797931;-0,01871584;-0,9658179;4,397127
-0,335;0;3,909;0,5334089;2,18716;0,04094838;-0,2483066;0,1057066;-0,02368438;-0,9626054;4,429639
-0,409;0;3,603;0,5287367;2,182522;0,04431976;-0,2626968;0,1229398;-0,03061195;-0,9565245;4,482034
-0,602;0;3,427;0,5205299;2,18153;0,04677673;-0,2685921;0,1524363;-0,03885554;-0,9503219;4,533541
-0,941;0;3,413;0,5123336;2,182663;0,04558779;-0,2630438;0,1904894;-0,03733543;-0,9450544;4,56585
-1,275;0;3,323;0,5057079;2,182216;0,0436336;-0,2608699;0,2293754;-0,03464447;-0,9370878;4,598267
-1,592;0;3,061;0,4955764;2,180976;0,04145435;-0,2638243;0,2771572;-0,04294824;-0,9228956;4,648772
-1,829;0;2,853;0,4874589;2,179945;0,03979096;-0,2650744;0,3138017;-0,0489202;-0,9104235;4,702409
-1,8;0;2,873;0,4872538;2,179547;0,04061183;-0,2649398;0,3098548;-0,04925964;-0,9117951;4,738328
-1,848;0;2,836;0,4854753;2,180334;0,04222481;-0,2646769;0,3173929;-0,05128;-0,9091635;4,787672
-1,8;0;2,996;0,4870532;2,18207;0,04405083;-0,2585082;0,3031368;-0,05119868;-0,915784;4,823785
-1,795;0;3,167;0,4883027;2,184623;0,0461414;-0,2494835;0,2939407;-0,05499692;-0,9210495;4,872278
-1,791;0;3,286;0,4893803;2,187534;0,04804007;-0,2434096;0,2879413;-0,05818112;-0,9243682;4,925367
-1,864;0;3,366;0,4890811;2,189355;0,04869898;-0,2381783;0,290152;-0,05749406;-0,9250824;4,959555
-1,988;0;3,551;0,4894313;2,193053;0,05047251;-0,2277907;0,2910965;-0,05635076;-0,9274691;5,009034
-2,103;0;3,738;0,4899771;2,195711;0,05095718;-0,2195931;0,290044;-0,05079539;-0,9300931;5,048244
-2,256;0;4,175;0,4922908;2,201324;0,05256345;-0,2026801;0,28063;-0,04673534;-0,9370077;5,09492
-2,416;0;4,85;0,4958288;2,207268;0,05438839;-0,1809987;0,2636503;-0,04458217;-0,9464356;5,149022
-2,379;0;5,118;0,4974616;2,208106;0,05420376;-0,1742585;0,2511824;-0,04592538;-0,9510165;5,181989
-2,345;0;5,472;0,4997851;2,209879;0,05436224;-0,1663224;0,2365749;-0,04568956;-0,9561808;5,232569
-2,305;0;5,419;0,4997277;2,210421;0,05435094;-0,1680459;0,2356337;-0,04592736;-0,9561004;5,264842
-2,383;0;5,673;0,5004441;2,212222;0,05346026;-0,1617986;0,2323137;-0,04415503;-0,9580719;5,31913
-2,506;0;5,957;0,5005966;2,21402;0,05179285;-0,1549518;0,2310393;-0,04218649;-0,9595994;5,370776
-2,566;0;5,956;0,4997135;2,214154;0,05016775;-0,1541115;0,2348903;-0,04306272;-0,9587606;5,40434
-2,639;0;5,962;0,497834;2,214524;0,04734623;-0,1523847;0,2395765;-0,0462706;-0,9577271;5,455983
-2,727;0;5,982;0,4962879;2,214922;0,04592409;-0,1507721;0,2444288;-0,04723077;-0,9567087;5,488192
-2,825;0;5,994;0,4942346;2,215202;0,04282104;-0,1496102;0,2496699;-0,04653283;-0,9555712;5,537717
-2,915;0;6,093;0,4933473;2,216026;0,04176698;-0,1469362;0,2517411;-0,04609523;-0,955464;5,570606
-3,021;0;6,156;0,4908489;2,216341;0,0388229;-0,1444961;0,255772;-0,04661428;-0,9547402;5,623702
-3,056;0;6,143;0,4882634;2,21625;0,03675192;-0,1438689;0,2583051;-0,04831841;-0,9540679;5,685122
-3,073;0;6,115;0,4858967;2,215925;0,03534335;-0,1437581;0,2601929;-0,04977524;-0,9534966;5,737492
-3,098;0;6,084;0,4834922;2,215257;0,03438229;-0,143795;0,2626023;-0,05053817;-0,9527901;5,785225
-3,1;0;6,077;0,482674;2,216027;0,03424618;-0,1444289;0,262636;-0,04874833;-0,9527782;5,819975
-3,171;0;6,219;0,4812842;2,21726;0,03403874;-0,1413936;0,2619657;-0,04835745;-0,9534376;5,869503
-3,312;0;6,627;0,4814859;2,219121;0,03441518;-0,1339588;0,2569657;-0,04664348;-0,955954;5,904793
-3,374;0;6,945;0,4812818;2,221262;0,03462035;-0,1286089;0,2511279;-0,04738146;-0,9582012;5,958624
-3,439;0;7,21;0,4808649;2,222627;0,03458183;-0,1241127;0,2473271;-0,04871346;-0,9597147;6,010933
-3,612;0;7,692;0,4814921;2,223719;0,035485;-0,1171096;0,2431674;-0,04699718;-0,9617413;6,044991
-4,035;0;10,182;0,487342;2,229577;0,03781398;-0,09166038;0,2094299;-0,04424314;-0,9725122;6,099569
-4,254;0;13,451;0,4945557;2,233923;0,03793703;-0,07091863;0,1712949;-0,04632477;-0,9815715;6,151266
-4,319;0;16,419;0,500136;2,237063;0,03745141;-0,05917308;0,1445325;-0,04541888;-0,9866844;6,20439
-4,278;0;16,708;0,501938;2,23871;0,03686391;-0,05898104;0,1408631;-0,04098614;-0,9874204;6,237246
-4,689;0;17,986;0,5031806;2,240171;0,0363948;-0,05491592;0,1417298;-0,03724034;-0,9876791;6,271535
-5,325;0;21,183;0,5058943;2,242631;0,03479655;-0,0469766;0,1352003;-0,03241524;-0,9891731;6,318474
-5,543;0,095;21,316;0,5060791;2,242858;0,03383035;-0,04467423;0,1389305;-0,0297369;-0,9888469;6,350821
-5,655;0,296;21,873;0,5075033;2,243613;0,03188047;-0,03952045;0,1377922;-0,02653823;-0,9893165;6,402482
-5,655;0,366;21,412;0,5073831;2,244754;0,03087335;-0,038784;0,1405504;-0,02641266;-0,988961;6,439164
-5,74;0,671;21,171;0,5073358;2,246774;0,02873191;-0,03248592;0,1437341;-0,02451598;-0,9887791;6,486568
-5,74;0,966;20,612;0,5070553;2,247934;0,02772408;-0,02672013;0,1472453;-0,02264833;-0,9884796;6,521708
-5,74;1,264;19,898;0,5067142;2,248952;0,02565912;-0,02060377;0,1520443;-0,02144703;-0,9879261;6,568036
-5,74;1,167;19,527;0,5067039;2,247791;0,02521546;-0,02302008;0,1547965;-0,02334522;-0,9874022;6,600871
-5,74;1,13;19,193;0,5070488;2,247592;0,02395537;-0,02434134;0,1572953;-0,02322349;-0,9869784;6,653406
-5,733;1,11;19,194;0,5077422;2,247735;0,02358237;-0,02494615;0,1571493;-0,02258115;-0,9870015;6,688251
-5,74;1,035;19,187;0,5090162;2,247979;0,02272748;-0,02701538;0,1573582;-0,02146461;-0,9869386;6,736525
-5,74;1,013;19,409;0,5097864;2,248271;0,02247052;-0,02732191;0,1556986;-0,02113294;-0,9872005;6,773055
-5,74;1,034;19,417;0,5108753;2,248647;0,02173494;-0,02686148;0,1556424;-0,02082974;-0,9872285;6,819317
-5,74;1,063;19,332;0,5112514;2,248478;0,02139772;-0,02634418;0,156264;-0,02021995;-0,9871569;6,852696
-5,727;0,989;19,249;0,5122802;2,248152;0,02065734;-0,02834034;0,1566157;-0,01978603;-0,9870546;6,903911
-5,74;0,974;19,141;0,5130582;2,248042;0,01990349;-0,02888356;0,1577347;-0,01965793;-0,9868633;6,96077
-5,74;0,961;19,04;0,5137301;2,248178;0,01939359;-0,02928366;0,158537;-0,02006144;-0,9867148;6,993439
-5,74;0,928;18,995;0,5153466;2,248249;0,01849414;-0,03020775;0,1589098;-0,0199078;-0,9866301;7,042773
-5,73;0,949;19,194;0,5166299;2,248654;0,01804806;-0,02956873;0,1571585;-0,01883351;-0,986951;7,075716
-5,74;1,008;19,4;0,5185869;2,249227;0,01712323;-0,02793946;0,1558431;-0,01809761;-0,9872208;7,128797
-5,74;1,083;19,457;0,5205841;2,249884;0,01600312;-0,02619238;0,1554186;-0,01705754;-0,9873541;7,180397
-5,74;1,136;19,521;0,5214573;2,250175;0,0154767;-0,02493855;0,1549411;-0,01625638;-0,9874751;7,212947
-5,74;1,189;19,596;0,5222182;2,250251;0,01515999;-0,02366477;0,1543793;-0,01562867;-0,9876046;7,246689
-5,74;1,269;19,703;0,523882;2,25046;0,0144278;-0,02177949;0,1535986;-0,01436464;-0,9877889;7,296157
-5,74;1,462;19,569;0,5244023;2,251216;0,01413112;-0,01757926;0,1545205;-0,0118812;-0,9877617;7,333067
-5,727;1,883;19,202;0,5252227;2,25304;0,01364165;-0,007903233;0,1569031;-0,00864389;-0,9875445;7,380164
-5,74;2,116;19,146;0,5265322;2,254232;0,01271469;-0,002513304;0,1576047;-0,005988166;-0,9874809;7,432486
-5,74;2,131;19,353;0,5274134;2,254313;0,01258761;-0,001910534;0,156056;-0,007387614;-0,9877188;7,464754
-5,74;2,012;19,685;0,5281587;2,253674;0,01244096;-0,004536421;0,1536462;-0,008939845;-0,9880751;7,497827
-5,74;1,915;20,023;0,5294574;2,252961;0,01207021;-0,00665176;0,1512792;-0,009771155;-0,9884204;7,544792
-5,74;1,871;20,267;0,5303609;2,253158;0,01201525;-0,007779482;0,1495978;-0,008879502;-0,9886765;7,578062
-5,74;1,886;20,63;0,5316991;2,252918;0,0116541;-0,007375685;0,1471541;-0,008302331;-0,9890512;7,629886
-5,74;1,852;20,766;0,531811;2,252515;0,01147543;-0,008228186;0,146251;-0,007538722;-0,9891846;7,664336
-5,74;1,775;20,849;0,532187;2,252003;0,01117887;-0,009833611;0,1457241;-0,008450691;-0,9892403;7,717567
-5,74;1,613;20,697;0,531589;2,250954;0,01106164;-0,01339624;0,1467503;-0,01020142;-0,9890302;7,779337
-5,74;1,462;20,409;0,5308466;2,249986;0,01105586;-0,01697925;0,1486948;-0,01116853;-0,9886743;7,840483
-5,74;1,276;20,155;0,5300411;2,248921;0,01131565;-0,02156021;0,1504422;-0,01149452;-0,9883168;7,892475
-5,74;1,106;19,936;0,5291069;2,247937;0,01160016;-0,02579398;0,1519726;-0,01194552;-0,9879759;7,948609
-5,74;0,99;19,382;0,5275272;2,247784;0,01201454;-0,02905468;0,1560206;-0,01382036;-0,9872296;7,997918
-5,74;0,899;18,428;0,5244967;2,245132;0,01279986;-0,03241768;0,1634568;-0,0157347;-0,9858922;8,048865
-5,655;0,556;16,339;0,518792;2,241595;0,01222558;-0,04414428;0,1803713;-0,02608843;-0,9822611;8,100491
-6,633;0,104;15,203;0,509112;2,237418;0,009307301;-0,05754181;0,2186145;-0,03205949;-0,9735856;8,154645
-7,516;0;11,336;0,4917132;2,233539;0,0005579609;-0,07154243;0,3028158;-0,03800785;-0,9495998;8,212403
-8,465;0;7,775;0,4714742;2,228853;-0,01476109;-0,08048449;0,4130851;-0,04714541;-0,905903;8,280427
-7,968;0;4,405;0,4547637;2,223013;-0,03410003;-0,09530499;0,5137334;-0,06355233;-0,8502683;8,330269
-7,07;0;2,255;0,4435456;2,219761;-0,0509006;-0,1067985;0,5894331;-0,08631203;-0,7960609;8,374249
-6,892;0;1,2;0,4365172;2,217968;-0,06308968;-0,1021785;0,6388902;-0,1028515;-0,7555134;8,415244
-6,876;0;0,591;0,4331652;2,217757;-0,06995729;-0,09895171;0,6686492;-0,1084385;-0,728943;8,468281
-6,985;0;0,403;0,4326938;2,217304;-0,07202195;-0,09536488;0,6784461;-0,1094361;-0,7201668;8,515591
-7,141;0;0,19;0,4329648;2,217002;-0,0739563;-0,09104598;0,6891887;-0,1098498;-0,7103961;8,541367
-7,228;0;-0,063;0,4333857;2,216576;-0,07590631;-0,08856148;0,7009693;-0,1099155;-0,6990833;8,566995
-7,103;0;-0,355;0,4344778;2,216769;-0,0788236;-0,08869716;0,71395;-0,1123166;-0,6854146;8,595816
-7,087;0;-0,789;0,4367122;2,217795;-0,08306883;-0,08429802;0,7332991;-0,1156081;-0,6646811;8,622174
-7,367;0;-1,379;0,4398665;2,219007;-0,08806875;-0,07601023;0,7568081;-0,114205;-0,6390784;8,64886
-7,647;0;-2,042;0,4443487;2,219276;-0,09215635;-0,06718687;0,7801788;-0,1124435;-0,6116892;8,676669
-7,762;0;-2,678;0,4505103;2,218214;-0,09533527;-0,06076721;0,8009565;-0,1113619;-0,5851278;8,704966
-7,372;0;-3,101;0,4574224;2,218614;-0,09741479;-0,05919028;0,8182984;-0,1157869;-0,5598907;8,734237
-7,052;0;-3,504;0,4645149;2,22015;-0,09879979;-0,05674436;0,8342739;-0,1193035;-0,5352885;8,762353
-6,866;0;-3,893;0,4723503;2,22256;-0,09898359;-0,05482222;0,8477808;-0,1200048;-0,5136741;8,791804
-6,585;0;-4,19;0,4797664;2,227676;-0,09835434;-0,0501756;0,8597869;-0,1243377;-0,4927362;8,820763
-7,031;0;-4,909;0,4878514;2,230623;-0,09752652;-0,03983484;0,8717161;-0,1173947;-0,4740704;8,848913
-7,473;0;-5,75;0,4961175;2,233467;-0,09591976;-0,02683199;0,883927;-0,1122911;-0,4531487;8,877244
-7,83;0;-6,624;0,5043773;2,235223;-0,09377816;-0,01685706;0,8952244;-0,107228;-0,4321937;8,904774
-7,966;0;-7,414;0,5123714;2,236118;-0,0911002;-0,01101285;0,9057476;-0,1030563;-0,4109493;8,934094
-7,692;0;-7,888;0,5199187;2,236371;-0,08747575;-0,008706874;0,9152911;-0,102109;-0,3895385;8,961745
-7,264;0;-8,198;0,5271543;2,237085;-0,08376309;-0,008942556;0,9239348;-0,1019866;-0,3685964;8,990521
-7,062;0;-8,696;0,5335002;2,237706;-0,07931797;-0,008599231;0,9317117;-0,09938899;-0,3492295;9,018121
-6,832;0;-9,095;0,5395464;2,237998;-0,07410408;-0,007940929;0,9381623;-0,09773675;-0,3320181;9,046236
-6,577;0;-9,42;0,5451365;2,238252;-0,06868572;-0,007807028;0,943764;-0,09648108;-0,3161329;9,074073
-6,413;0;-9,859;0,5500276;2,239138;-0,06318592;-0,008388662;0,9489833;-0,09384614;-0,3009207;9,099742
-6,361;0;-10,419;0,5546671;2,240271;-0,05795458;-0,01073571;0,9535195;-0,0895762;-0,2875089;9,128261
-6,478;0;-11,452;0,5596305;2,241992;-0,05371999;-0,01060865;0,9589006;-0,08306893;-0,2711028;9,157631
-7,012;0;-13,317;0,5640227;2,244481;-0,04941402;-0,01053723;0,9640903;-0,07259049;-0,2552441;9,185007
-7,758;0;-15,623;0,5685189;2,246245;-0,04541966;-0,01113408;0,9681484;-0,06236725;-0,2422294;9,213674
-8,406;0;-17,903;0,5732378;2,248001;-0,04160855;-0,008319245;0,9715252;-0,05553892;-0,2301849;9,241331
-9,443;0;-21,153;0,5772873;2,24983;-0,0386294;-0,004259126;0,9744809;-0,0482075;-0,2191914;9,269791
-10,295;0;-24,248;0,5813219;2,25084;-0,03631177;-0,0017399;0,9769647;-0,04287329;-0,2090425;9,297743
-10,252;0;-25,497;0,5849668;2,251198;-0,03448442;-0,001415588;0,9790541;-0,04112016;-0,1993995;9,326224
-9,974;0;-26,36;0,5884232;2,251457;-0,03335311;-0,002083449;0,9811153;-0,03992093;-0,1892477;9,353927
-9,367;0;-26,458;0,5914379;2,251337;-0,03270543;-0,00533086;0,9830412;-0,03945037;-0,1790121;9,381871
-8,553;0;-25,684;0,5941628;2,251328;-0,03244212;-0,009000014;0,9845164;-0,04028432;-0,1703636;9,409951
-8,138;0;-25,784;0,5965372;2,251872;-0,03257139;-0,009448985;0,985799;-0,04030008;-0,1627481;9,437717
-8,072;0;-26,953;0,5990247;2,252069;-0,0329828;-0,008040553;0,9870948;-0,03894483;-0,1551208;9,466433
-7,64;0;-26,91;0,6013885;2,252218;-0,03334741;-0,007190349;0,9881554;-0,03933093;-0,1481562;9,493915
-7,313;0;-26,96;0,6034721;2,25258;-0,03405032;-0,005565732;0,9890048;-0,03964565;-0,1423615;9,52179
-7,248;0;-27,85;0,6050581;2,253247;-0,03490225;-0,00184172;0,9898131;-0,03900768;-0,1369129;9,549846
-7,299;0;-29,134;0,6067619;2,25386;-0,03622032;0,001471195;0,9905371;-0,03782187;-0,1319226;9,578055
-7,297;0;-30,504;0,6079008;2,253929;-0,03777657;0,00506405;0,9913179;-0,03667064;-0,1261684;9,605825
-7,629;0;-32,998;0,6090339;2,253298;-0,03959545;0,006366592;0,9919538;-0,03414103;-0,1217441;9,633879
-8,121;0;-35,712;0,6099998;2,251879;-0,04172542;0,007440844;0,9923195;-0,03173441;-0,1193295;9,661578
-8,039;0;-35,736;0,6104448;2,251773;-0,04500454;0,009482021;0,9924381;-0,03196253;-0,1181315;9,690031
-8,241;0;-36,729;0,6107189;2,251979;-0,04943615;0,01117578;0,992502;-0,03133776;-0,1176134;9,717486
-9,013;0;-39,994;0,6118284;2,2514;-0,05467079;0,009455645;0,9926054;-0,02868371;-0,1175688;9,745663
-8,325;0;-37,216;0,6132417;2,250833;-0,05995049;0,00833699;0,9925838;-0,03060338;-0,1173512;9,773457
-7,534;0;-34,637;0,6148185;2,25043;-0,06597217;0,01204377;0,9927455;-0,0332411;-0,1149195;9,800412
-7,035;0;-33,774;0,6166481;2,25063;-0,07230326;0,01749396;0,9931027;-0,03466737;-0,1106319;9,827867
-6,785;0;-34,673;0,6186779;2,250924;-0,07868457;0,02350637;0,9936744;-0,0344177;-0,1042787;9,856544
-6,145;0;-33,951;0,6205825;2,251117;-0,08445311;0,02788095;0,9942319;-0,03543979;-0,09731198;9,884008
-5,963;0;-35,014;0,6222799;2,251358;-0,08974352;0,03019634;0,994709;-0,0345686;-0,09190816;9,912674
