X, Y, Z
0;1;-4,95;0,02
0;1;4,95;0,04
0;1;4,95;0,37
-0,677;0;1,164;0,42
-0,677;0;1,164;0,42
-0,677;0;1,164;0,43
-0,677;0;1,164;0,43
-0,677;0;1,164;0,44
-0,677;0;1,164;0,44
-0,677;0;1,164;0,45
-0,677;0;1,164;0,45
-0,677;0;1,164;0,45
-0,677;0;1,164;0,46
-0,677;0;1,164;0,47
-0,677;0;1,164;0,47
-0,677;0;1,164;0,47
-0,677;0;1,164;0,48
-0,677;0;1,164;0,48
-0,677;0;1,164;0,49
-0,677;0;1,164;0,49
-0,677;0;1,164;0,5
-0,677;0;1,164;0,51
-0,677;0;1,164;0,51
-0,677;0;1,164;0,52
-0,677;0;1,164;0,52
-0,677;0;1,164;0,53
-0,677;0;1,164;0,53
-0,677;0;1,164;0,54
-0,677;0;1,164;0,54
-0,677;0;1,164;0,55
-0,677;0;1,164;0,55
-0,677;0;1,164;0,56
-0,677;0;1,164;0,56
-0,677;0;1,164;0,57
-0,677;0;1,164;0,57
-0,677;0;1,164;0,58
-0,677;0;1,164;0,58
-0,677;0;1,164;0,59
-0,677;0;1,164;0,59
-0,677;0;1,164;0,6
-0,677;0;1,164;0,6
-0,677;0;1,164;0,6
-0,677;0;1,164;0,61
-0,677;0;1,164;0,61
-0,677;0;1,164;0,62
-0,677;0;1,164;0,62
-0,677;0;1,164;0,63
-0,677;0;1,164;0,63
-0,677;0;1,164;0,64
-0,677;0;1,164;0,64
-0,677;0;1,164;0,64
-0,677;0;1,164;0,65
-0,677;0;1,164;0,65
-0,677;0;1,164;0,66
-0,677;0;1,164;0,66
-0,677;0;1,164;0,67
-0,677;0;1,164;0,67
-0,677;0;1,164;0,67
-0,677;0;1,164;0,68
-0,677;0;1,164;0,68
-0,677;0;1,164;0,69
-0,677;0;1,164;0,69
-0,677;0;1,164;0,7
-0,677;0;1,164;0,7
-0,677;0;1,164;0,71
-0,677;0;1,164;0,71
-0,677;0;1,164;0,72
-0,673;0;1,166;0,72
-0,669;0;1,168;0,73
-0,669;0;1,168;0,73
-0,663;0;1,172;0,74
-0,663;0;1,172;0,74
-0,661;0;1,179;0,75
-0,657;0;1,181;0,75
-0,653;0;1,183;0,76
-0,653;0;1,183;0,77
-0,652;0;1,195;0,77
-0,652;0;1,195;0,78
-0,65;0;1,196;0,78
-0,65;0;1,202;0,78
-0,65;0;1,202;0,79
-0,646;0;1,204;0,8
-0,646;0;1,204;0,8
-0,642;0;1,212;0,81
-0,642;0;1,218;0,81
-0,64;0;1,224;0,82
-0,64;0;1,224;0,82
-0,64;0;1,236;0,83
-0,64;0;1,236;0,83
-0,636;0;1,243;0,84
-0,636;0;1,243;0,84
-0,634;0;1,25;0,85
-0,63;0;1,264;0,85
-0,63;0;1,264;0,85
-0,63;0;1,276;0,86
-0,633;0;1,298;0,87
-0,633;0;1,298;0,87
-0,629;0;1,306;0,88
-0,629;0;1,324;0,88
-0,629;0;1,324;0,89
-0,631;0;1,341;0,89
-0,631;0;1,341;0,9
-0,631;0;1,36;0,9
-0,631;0;1,373;0,91
-0,631;0;1,373;0,91
-0,634;0;1,391;0,91
-0,634;0;1,391;0,92
-0,636;0;1,402;0,93
-0,639;0;1,414;0,93
-0,639;0;1,414;0,93
-0,638;0;1,447;0,94
-0,638;0;1,447;0,95
-0,636;0;1,462;0,95
-0,633;0;1,477;0,96
-0,633;0;1,477;0,96
-0,638;0;1,502;0,97
-0,64;0;1,536;0,97
