HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
-329,792;71;23,358;-329,7924;71;9,218054;0;0;0;1;0,02
-329,792;70,992;23,364;-329,7924;70,992;9,218054;0;0;0;1;0,04
-329,792;70,976;23,374;-329,7924;70,976;9,218054;0;0;0;1;0,3733333
-329,917;69,764;11,596;-329,7924;70,84448;9,218054;0,2112524;-0,02558577;0,005531838;0,977081;0,4150207
-329,918;69,764;11,607;-329,7924;70,84448;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,4323786
-329,918;69,764;11,607;-329,7924;70,84448;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,4413432
-329,918;69,764;11,607;-329,7924;70,84448;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,4513308
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,4624631
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,4716094
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,4803433
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,4906704
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5013797
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5121617
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5214894
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5337815
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5427192
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5517573
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,56041
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5695788
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5786936
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,5881144
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,607132
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6220243
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6325036
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6410108
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6510541
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6602244
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6693872
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6817605
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,6940522
-329,918;69,764;11,607;-329,7924;70,84447;9,218054;0,2103997;-0,02559059;0,005509509;0,977265;0,7055234
