HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;2;4,95;0;2;0;0;0;0;1;0,02
0;2;4,95;0;2;0;0;0;0;1;0,04
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,3733333
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4018005
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4186334
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4282174
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4367311
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4457699
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4551271
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4650052
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4752271
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4830197
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4917496
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,4994437
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5083597
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5163468
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5265046
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5344796
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5430747
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5513518
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5608571
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5710305
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5785331
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,586855
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,5958142
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6054683
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6135257
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6231622
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6321772
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6422491
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6526311
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6613601
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6706255
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6791433
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6877639
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,6962439
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7054726
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7143697
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7237324
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7318292
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7417578
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7499163
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7587717
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7663701
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7752067
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7834303
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,7931538
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,8013589
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,8097023
-0,573;2,951;4,95;0;2;0;-0,09395228;-0,05730855;-0,005417254;0,9939111;0,8184736
-0,573;2,942;4,95;0;2;0;-0,09308489;-0,05731326;-0,00536724;0,9939928;0,8274785
-0,581;2,906;4,95;0;2;0;-0,08961009;-0,05819933;-0,005245349;0,9942612;0,8361961
-0,581;2,888;4,95;0;2;0;-0,08787464;-0,05820839;-0,005143764;0,9944161;0,8445981
-0,59;2,861;4,95;0;2;0;-0,08526658;-0,05908963;-0,005065768;0,9945915;0,8546436
-0,59;2,843;4,95;0;2;0;-0,08353056;-0,05909838;-0,00496263;0,9947389;0,8629753
-0,59;2,825;4,95;0;2;0;-0,0817943;-0,05910695;-0,004859477;0,9948831;0,8722694
-0,59;2,772;4,95;0;2;0;-0,076584;-0,05913159;-0,004549928;0,9952978;0,8813692
-0,59;2,754;4,95;0;2;0;-0,07484676;-0,05913944;-0,004446717;0,9954299;0,8913126
-0,59;2,709;4,95;0;2;0;-0,07050268;-0,05915828;-0,004188631;0,995747;0,8991368
-0,599;2,692;4,95;0;2;0;-0,06876107;-0,06003452;-0,004145381;0,9958165;0,9097773
