HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;2;4,95;0;2;0;0;0;0;1;0,02
0;2;4,95;0;2;0;0;0;0;1;0,04
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,3733333
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,3990527
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,409944
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4213714
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4322717
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4404782
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4505892
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4593962
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4693169
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4797917
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4901859
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,4989731
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,508121
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5176992
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,525941
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5355582
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5445303
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5544072
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5625061
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5713498
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5797957
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5882584
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,5970467
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6057835
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6148345
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6227918
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6328425
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6405016
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6503571
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6589299
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6686325
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6778535
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6877548
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,6959583
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7046819
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7144226
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7222343
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7306274
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7390851
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7483661
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7570872
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7656879
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7738652
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7826186
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,7918289
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8009662
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8084256
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8177134
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8267441
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8368906
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8464888
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8560104
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8648844
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8738378
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8833173
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,8922869
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9014793
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9105393
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9196218
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,92771
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9370881
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9459408
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9550039
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9652554
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9749817
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9857454
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;0,9939765
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;1,002629
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;1,012566
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;1,022915
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;1,031616
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;1,040518
-0,009;2;4,95;0;2;0;0;-0,0008726646;0;0,9999996;1,049803
