HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;2;4,95;0;2;0;0;0;0;1;0,02
0;2;4,95;0;2;0;0;0;0;1;0,04
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,3733333
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,423868
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,4436579
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,4515949
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,4615644
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,4736001
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,4832337
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,4923505
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,4999884
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5071163
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5159364
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5245289
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5325012
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5397488
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5478696
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,554864
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5632234
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5706851
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5789143
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5875167
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,5973517
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6047418
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6133118
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6211092
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6294569
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6369979
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6450741
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6527377
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6605861
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6679339
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6769933
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6843222
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,692776
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,6999965
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7084806
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7160101
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7238852
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7323299
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7394941
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7473468
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7547725
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7630233
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7703165
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7785079
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7863635
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,7948321
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8019782
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8109491
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8179387
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8259636
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8332248
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8404955
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8480349
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8554606
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8634313
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8705576
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8783851
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8853388
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,8937201
-0,935;0,975;4,95;0;2;0;0,09975162;-0,09277035;0,009341484;0,9906342;0,9029388
