X, Y, Z
0;1;-4,95;0,02
0;1;4,95;0,04
0;1;4,95;0,37
0,386;0;1,882;0,42
0,412;0;2,008;0,44
0,422;0;2,054;0,45
0,422;0;2,054;0,46
0,427;0;2,082;0,46
0,433;0;2,11;0,48
0,437;0;2,13;0,48
0,441;0;2,149;0,49
0,447;0;2,18;0,52
0,458;0;2,232;0,53
0,465;0;2,264;0,53
0,469;0;2,286;0,54
0,467;0;2,297;0,55
0,474;0;2,331;0,56
0,477;0;2,343;0,56
0,481;0;2,366;0,57
0,489;0;2,426;0,58
0,488;0;2,465;0,59
0,496;0;2,53;0,6
0,505;0;2,598;0,6
0,521;0;2,682;0,61
0,531;0;2,758;0,62
0,544;0;2,853;0,63
0,563;0;2,953;0,64
0,57;0;3,043;0,64
0,582;0;3,138;0,65
0,582;0;3,138;0,66
0,628;0;3,454;0,67
0,637;0;3,574;0,68
0,646;0;3,702;0,69
0,658;0;3,81;0,7
0,662;0;3,956;0,7
0,68;0;4,109;0,71
0,702;0;4,382;0,72
0,734;0;4,688;0,73
0,757;0,045;4,95;0,73
0,704;0,262;4,95;0,74
0,678;0,378;4,95;0,75
0,66;0,493;4,95;0,76
0,643;0,607;4,95;0,76
0,634;0,695;4,95;0,77
0,608;0,765;4,95;0,78
0,599;0,843;4,95;0,78
0,599;0,843;4,95;0,79
0,573;0,922;4,95;0,8
0,573;0,922;4,95;0,82
0,538;1,052;4,95;0,83
0,512;1,113;4,95;0,84
0,503;1,156;4,95;0,85
0,494;1,191;4,95;0,86
0,468;1,226;4,95;0,86
0,468;1,269;4,95;0,87
0,45;1,304;4,95;0,88
0,442;1,348;4,95;0,89
0,433;1,4;4,95;0,89
0,416;1,461;4,95;0,9
0,407;1,548;4,95;0,91
0,407;1,548;4,95;0,91
0,398;1,601;4,95;0,92
0,398;1,663;4,95;0,93
0,381;1,698;4,95;0,94
0,381;1,76;4,95;0,94
0,372;1,813;4,95;0,95
0,364;1,857;4,95;0,97
0,355;1,965;4,95;0,98
0,337;2,018;4,95;0,98
0,311;2,118;4,95;0,99
0,311;2,191;4,95;1
0,303;2,264;4,95;1,01
0,294;2,347;4,95;1,01
0,277;2,44;4,95;1,02
0,268;2,516;4,95;1,03
0,268;2,601;4,95;1,04
0,251;2,678;4,95;1,05
0,251;2,755;4,95;1,06
0,242;2,992;4,95;1,07
0,233;3,053;4,95;1,08
0,233;3,124;4,95;1,09
0,225;3,185;4,95;1,1
0,225;3,237;4,95;1,11
0,225;3,279;4,95;1,13
0,199;3,438;4,95;1,14
0,199;3,481;4,95;1,15
0,19;3,557;4,95;1,15
0,182;3,623;4,95;1,16
0,156;3,655;4,95;1,17
0,138;3,745;4,95;1,18
0,121;3,79;4,95;1,19
0,112;3,824;4,95;1,2
0,086;3,847;4,95;1,21
0,069;3,893;4,95;1,22
0,052;3,928;4,95;1,22
0,026;4,022;4,95;1,23
0,009;4,069;4,95;1,24
0,009;4,069;4,95;1,25
-0,017;4,129;4,95;1,25
-0,052;4,239;4,95;1,26
-0,052;4,239;4,95;1,28
-0,112;4,365;4,95;1,28
-0,13;4,429;4,95;1,29
-0,164;4,481;4,95;1,3
-0,182;4,52;4,95;1,3
-0,216;4,587;4,95;1,31
-0,216;4,587;4,95;1,32
-0,242;4,614;4,95;1,32
-0,259;4,641;4,95;1,33
-0,294;4,683;4,95;1,33
-0,294;4,683;4,95;1,34
-0,32;4,711;4,95;1,35
-0,364;4,74;4,95;1,35
