X, Y, Z
0;1;-4,95;0,02
0;1;4,95;0,04
0;1;4,95;0,37
0,243;0;2,171;0,41
0,243;0;2,171;0,41
0,243;0;2,171;0,42
0,243;0;2,171;0,42
0,243;0;2,171;0,42
0,243;0;2,171;0,43
0,243;0;2,171;0,43
0,243;0;2,171;0,44
0,243;0;2,171;0,44
0,243;0;2,171;0,45
0,243;0;2,171;0,45
0,243;0;2,171;0,45
0,243;0;2,171;0,46
0,243;0;2,171;0,46
0,243;0;2,171;0,46
0,243;0;2,171;0,47
0,243;0;2,171;0,47
0,243;0;2,171;0,48
0,243;0;2,171;0,48
0,243;0;2,171;0,48
0,243;0;2,171;0,49
0,243;0;2,171;0,49
0,243;0;2,171;0,49
0,243;0;2,171;0,5
0,243;0;2,171;0,5
0,243;0;2,171;0,5
0,243;0;2,171;0,51
0,243;0;2,171;0,51
0,243;0;2,171;0,51
0,243;0;2,171;0,52
0,243;0;2,171;0,52
0,243;0;2,171;0,53
0,243;0;2,171;0,53
0,243;0;2,171;0,53
0,243;0;2,171;0,54
0,243;0;2,171;0,54
0,243;0;2,171;0,54
0,243;0;2,171;0,55
0,243;0;2,171;0,55
0,243;0;2,171;0,55
0,243;0;2,171;0,56
0,243;0;2,171;0,56
0,243;0;2,171;0,57
0,243;0;2,171;0,57
0,243;0;2,171;0,57
0,243;0;2,171;0,58
0,243;0;2,171;0,58
0,243;0;2,171;0,58
0,243;0;2,171;0,59
0,243;0;2,171;0,59
0,243;0;2,171;0,59
0,243;0;2,171;0,6
0,243;0;2,171;0,6
0,243;0;2,171;0,61
0,243;0;2,171;0,61
0,243;0;2,171;0,61
0,243;0;2,171;0,62
0,243;0;2,171;0,62
0,243;0;2,171;0,62
0,243;0;2,171;0,63
0,243;0;2,171;0,63
0,243;0;2,171;0,64
0,243;0;2,171;0,64
0,243;0;2,171;0,64
0,243;0;2,171;0,65
0,243;0;2,171;0,65
0,243;0;2,171;0,65
0,243;0;2,171;0,66
0,243;0;2,171;0,66
0,243;0;2,171;0,67
0,243;0;2,171;0,67
0,243;0;2,171;0,67
0,243;0;2,171;0,68
0,243;0;2,171;0,68
0,243;0;2,171;0,69
0,243;0;2,171;0,69
0,243;0;2,171;0,69
0,243;0;2,171;0,7
0,243;0;2,171;0,7
0,243;0;2,171;0,7
0,243;0;2,171;0,71
0,243;0;2,171;0,71
0,243;0;2,171;0,71
0,243;0;2,171;0,72
0,243;0;2,171;0,72
0,243;0;2,171;0,73
0,243;0;2,171;0,73
0,243;0;2,171;0,73
0,243;0;2,171;0,74
0,243;0;2,171;0,75
0,243;0;2,171;0,75
0,243;0;2,171;0,75
0,243;0;2,171;0,76
0,243;0;2,171;0,76
0,243;0;2,171;0,76
0,243;0;2,171;0,77
0,243;0;2,171;0,77
0,243;0;2,171;0,78
0,243;0;2,171;0,78
0,243;0;2,171;0,78
0,243;0;2,171;0,79
0,243;0;2,171;0,79
0,243;0;2,171;0,79
0,243;0;2,171;0,8
0,243;0;2,171;0,8
0,243;0;2,171;0,81
0,243;0;2,171;0,81
0,243;0;2,171;0,81
0,243;0;2,171;0,82
0,243;0;2,171;0,82
0,243;0;2,171;0,82
0,243;0;2,171;0,83
0,243;0;2,171;0,83
0,243;0;2,171;0,83
0,243;0;2,171;0,84
0,243;0;2,171;0,84
0,243;0;2,171;0,84
0,243;0;2,171;0,85
0,243;0;2,171;0,85
0,243;0;2,171;0,85
0,243;0;2,171;0,86
0,243;0;2,171;0,86
