X, Y, Z, Time
0;1;-4,95;0,02
0;1;4,95;0,04
0;1;4,95;0,37
0,09;0;2,152;0,42
0,09;0;2,152;0,42
0,09;0;2,152;0,43
0,09;0;2,152;0,43
0,09;0;2,152;0,44
0,09;0;2,152;0,44
0,09;0;2,152;0,45
0,09;0;2,152;0,45
0,09;0;2,152;0,45
0,09;0;2,152;0,46
0,09;0;2,152;0,46
0,09;0;2,152;0,47
0,09;0;2,152;0,48
0,09;0;2,152;0,48
0,09;0;2,152;0,48
0,09;0;2,152;0,49
0,09;0;2,152;0,49
0,09;0;2,152;0,49
0,09;0;2,152;0,5
0,09;0;2,152;0,5
0,09;0;2,152;0,51
0,09;0;2,152;0,51
0,09;0;2,152;0,51
0,09;0;2,152;0,52
0,09;0;2,152;0,52
0,09;0;2,152;0,53
0,09;0;2,152;0,53
0,09;0;2,152;0,54
0,09;0;2,152;0,54
0,09;0;2,152;0,54
0,09;0;2,152;0,55
0,09;0;2,152;0,55
0,09;0;2,152;0,56
0,09;0;2,152;0,56
0,09;0;2,152;0,57
0,09;0;2,152;0,57
0,09;0;2,152;0,57
0,09;0;2,152;0,58
0,09;0;2,152;0,58
0,09;0;2,152;0,58
0,09;0;2,152;0,59
0,09;0;2,152;0,59
0,09;0;2,152;0,6
0,09;0;2,152;0,6
0,09;0;2,152;0,6
0,09;0;2,152;0,61
0,09;0;2,152;0,61
0,09;0;2,152;0,62
0,09;0;2,152;0,62
0,09;0;2,152;0,63
0,09;0;2,152;0,63
0,09;0;2,152;0,63
0,09;0;2,152;0,64
0,09;0;2,152;0,64
0,09;0;2,152;0,65
0,09;0;2,152;0,65
0,09;0;2,152;0,65
0,09;0;2,152;0,66
0,09;0;2,152;0,66
0,09;0;2,152;0,67
0,09;0;2,152;0,67
0,09;0;2,152;0,67
0,09;0;2,152;0,68
0,09;0;2,152;0,68
0,09;0;2,152;0,69
0,09;0;2,152;0,69
0,09;0;2,152;0,7
0,09;0;2,152;0,7
0,09;0;2,152;0,7
0,09;0;2,152;0,71
0,09;0;2,152;0,71
0,09;0;2,152;0,72
0,09;0;2,152;0,72
0,09;0;2,152;0,73
0,09;0;2,152;0,73
0,09;0;2,152;0,73
0,09;0;2,152;0,74
0,09;0;2,152;0,74
0,09;0;2,152;0,75
0,09;0;2,152;0,75
0,09;0;2,152;0,76
0,09;0;2,152;0,76
0,09;0;2,152;0,76
0,09;0;2,152;0,77
0,09;0;2,152;0,77
0,09;0;2,152;0,78
0,09;0;2,152;0,78
0,09;0;2,152;0,78
0,09;0;2,152;0,79
0,09;0;2,152;0,79
0,09;0;2,152;0,8
0,09;0;2,152;0,8
0,09;0;2,152;0,8
0,09;0;2,152;0,81
0,09;0;2,152;0,81
0,09;0;2,152;0,82
0,09;0;2,152;0,82
0,09;0;2,152;0,83
0,09;0;2,152;0,83
0,09;0;2,152;0,83
0,09;0;2,152;0,84
0,09;0;2,152;0,84
0,09;0;2,152;0,85
0,09;0;2,152;0,85
0,09;0;2,152;0,85
0,09;0;2,152;0,86
0,09;0;2,152;0,86
0,09;0;2,152;0,87
0,09;0;2,152;0,87
0,09;0;2,152;0,87
0,09;0;2,152;0,88
0,09;0;2,152;0,88
0,09;0;2,152;0,89
0,09;0;2,152;0,89
0,09;0;2,152;0,9
0,09;0;2,152;0,9
0,09;0;2,152;0,9
0,09;0;2,152;0,91
0,09;0;2,152;0,91
0,09;0;2,152;0,91
0,09;0;2,152;0,92
0,09;0;2,152;0,92
