X, Y, Z, Time
0;1;-4,95;0,02
0;1;4,95;0,04
0;1;4,95;0,37
0,35;0;2,623;0,41
0,247;0;3,068;0,42
0,243;0;3,087;0,43
0,24;0;3,124;0,43
0,24;0;3,124;0,44
0,242;0;3,143;0,44
0,242;0;3,143;0,44
0,235;0;3,202;0,45
0,235;0;3,202;0,45
0,231;0;3,222;0,46
0,228;0;3,263;0,46
0,228;0;3,263;0,47
0,224;0;3,284;0,48
0,221;0;3,326;0,48
0,221;0;3,326;0,49
0,221;0;3,413;0,49
0,224;0;3,457;0,49
0,224;0;3,457;0,5
0,22;0;3,504;0,5
0,22;0;3,504;0,51
0,217;0;3,551;0,51
0,223;0;3,649;0,52
0,223;0;3,649;0,52
0,228;0;3,725;0,53
0,228;0;3,725;0,53
0,226;0;3,805;0,54
0,226;0;3,805;0,54
0,229;0;3,86;0,55
0,234;0;3,945;0,56
0,238;0;4,004;0,56
0,238;0;4,004;0,56
0,241;0;4,064;0,57
0,241;0;4,064;0,57
0,245;0;4,126;0,58
0,249;0;4,19;0,58
0,249;0;4,19;0,59
0,253;0;4,256;0,59
0,253;0;4,256;0,6
0,261;0;4,394;0,6
0,265;0;4,466;0,61
0,265;0;4,466;0,61
0,274;0;4,617;0,62
0,274;0;4,617;0,62
0,284;0;4,778;0,63
0,291;0;4,907;0,63
0,291;0;4,907;0,64
0,294;0,009;4,95;0,64
0,294;0,009;4,95;0,64
0,294;0,054;4,95;0,65
0,294;0,054;4,95;0,65
0,294;0,081;4,95;0,66
0,294;0,081;4,95;0,66
0,294;0,117;4,95;0,67
0,294;0,143;4,95;0,67
0,294;0,143;4,95;0,68
0,294;0,179;4,95;0,68
0,294;0,179;4,95;0,69
0,294;0,197;4,95;0,69
0,294;0,197;4,95;0,69
0,294;0,223;4,95;0,7
0,294;0,241;4,95;0,7
0,294;0,241;4,95;0,71
0,294;0,25;4,95;0,71
0,294;0,25;4,95;0,72
0,303;0,268;4,95;0,72
0,303;0,277;4,95;0,73
0,303;0,277;4,95;0,73
0,303;0,285;4,95;0,74
0,303;0,285;4,95;0,74
0,303;0,294;4,95;0,75
0,303;0,294;4,95;0,75
0,303;0,303;4,95;0,76
0,303;0,312;4,95;0,76
0,303;0,312;4,95;0,77
0,311;0,329;4,95;0,77
0,311;0,329;4,95;0,78
0,311;0,338;4,95;0,78
0,311;0,373;4,95;0,79
0,311;0,373;4,95;0,79
0,311;0,391;4,95;0,79
0,311;0,391;4,95;0,8
0,32;0,409;4,95;0,8
0,32;0,409;4,95;0,81
0,32;0,426;4,95;0,81
0,32;0,444;4,95;0,82
0,32;0,444;4,95;0,82
0,329;0,479;4,95;0,83
0,329;0,479;4,95;0,83
0,329;0,505;4,95;0,84
0,329;0,549;4,95;0,84
0,329;0,549;4,95;0,85
0,337;0,575;4,95;0,85
0,337;0,575;4,95;0,86
0,337;0,618;4,95;0,86
0,337;0,618;4,95;0,86
0,355;0,67;4,95;0,87
0,355;0,705;4,95;0,87
0,355;0,705;4,95;0,88
0,364;0,731;4,95;0,88
0,364;0,731;4,95;0,89
0,372;0,757;4,95;0,89
0,372;0,792;4,95;0,9
0,372;0,792;4,95;0,9
0,381;0,809;4,95;0,91
0,381;0,809;4,95;0,91
0,381;0,827;4,95;0,92
0,381;0,844;4,95;0,92
0,381;0,844;4,95;0,93
0,381;0,853;4,95;0,93
0,381;0,853;4,95;0,94
0,381;0,861;4,95;0,95
0,381;0,87;4,95;0,95
