HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
-1,626;0;3,35;-0,4045758;1,642751;-0,2520441;0,1979781;-0,161487;0,04349333;0,9658338;1,024489
-1,564;0;3,212;-0,4044352;1,641842;-0,2513919;0,205284;-0,1594864;0,0438131;0,9646258;1,037345
-1,524;0;3,129;-0,4044055;1,64121;-0,250349;0,2100951;-0,1575711;0,04336578;0,9639247;1,053568
-1,5;0;3,098;-0,4043623;1,640417;-0,2490823;0,2121804;-0,1557255;0,04251134;0,9638059;1,066709
-1,481;0;3,075;-0,4043106;1,639688;-0,2478893;0,2137309;-0,1540181;0,04195659;0,963762;1,079142
-1,464;0;3,055;-0,4041474;1,638972;-0,2466606;0,2151285;-0,1526761;0,04144676;0,9636866;1,091182
-1,441;0;3,013;-0,4040356;1,638313;-0,2455515;0,2178269;-0,1512287;0,04099849;0,9633278;1,106623
-1,42;0;2,964;-0,4037809;1,63773;-0,2444393;0,2208676;-0,1502782;0,0406618;0,9627983;1,120322
-1,399;0;2,914;-0,4034168;1,637146;-0,2432369;0,224075;-0,1495634;0,04049411;0,9621754;1,135761
-1,385;0;2,872;-0,4030883;1,636533;-0,2419391;0,2267493;-0,1492045;0,04020277;0,9616166;1,154298
-1,377;0;2,842;-0,4027509;1,635929;-0,2404304;0,2287998;-0,1491854;0,03901532;0,9611827;1,168058
-1,349;0;2,77;-0,402039;1,634573;-0,2375959;0,2338361;-0,1479548;0,03756075;0,9602184;1,187551
-1,337;0;2,734;-0,4015331;1,633909;-0,2360658;0,2365346;-0,1475303;0,03625704;0,9596727;1,205056
-1,323;0;2,693;-0,4009677;1,633239;-0,2345462;0,2395503;-0,1469178;0,0347762;0,9590732;1,216605
-1,307;0;2,654;-0,400404;1,632423;-0,2328964;0,2426693;-0,1459023;0,03294019;0,9585088;1,225927
-1,292;0;2,617;-0,3997622;1,631584;-0,2313112;0,2456228;-0,1449627;0,03121502;0,9579566;1,244388
-1,274;0;2,58;-0,3990994;1,630588;-0,2296108;0,2486484;-0,1435564;0,02961336;0,9574386;1,256803
-1,256;0;2,545;-0,3982587;1,629488;-0,2279516;0,2516697;-0,1419479;0,02792607;0,9569396;1,268394
-1,236;0;2,506;-0,3972456;1,62856;-0,2264923;0,2548836;-0,140425;0,02667752;0,956349;1,280853
-1,212;0;2,462;-0,3961872;1,627687;-0,2250258;0,2586082;-0,1386038;0,02609135;0,9556307;1,291739
-1,189;0;2,415;-0,3950655;1,627009;-0,2235977;0,2625449;-0,1370302;0,02571606;0,954794;1,306871
-1,168;0;2,38;-0,3939557;1,626553;-0,222212;0,265687;-0,1352167;0,02530668;0,9541941;1,321326
-1,154;0;2,365;-0,3928953;1,626086;-0,2208216;0,2672809;-0,1335972;0,02437017;0,9540015;1,33606
-1,144;0;2,357;-0,3918022;1,625629;-0,2194624;0,2682818;-0,1321428;0,0233892;0,9539477;1,350998
-1,136;0;2,355;-0,3906424;1,625199;-0,2182337;0,268784;-0,1308661;0,02207228;0,9540136;1,367522
-1,127;0;2,355;-0,3894238;1,625282;-0,2171174;0,2692984;-0,1292628;0,02052559;0,9541217;1,37962
-1,121;0;2,364;-0,3881501;1,625499;-0,2161445;0,2690143;-0,1276765;0,01886727;0,9544497;1,392717
-1,116;0;2,381;-0,3869665;1,62562;-0,2152813;0,2680569;-0,1261032;0,01725778;0,9549584;1,405614
-1,117;0;2,409;-0,3858127;1,625978;-0,2146705;0,2661074;-0,125005;0,01560585;0,9556763;1,420088
-1,116;0;2,423;-0,3846513;1,626406;-0,2140276;0,2654114;-0,1240195;0,01375707;0,9560265;1,436142
-1,119;0;2,442;-0,3834347;1,626946;-0,2134174;0,26432;-0,1232602;0,01131165;0,9564591;1,450058
-1,121;0;2,463;-0,3823799;1,627629;-0,2127178;0,2631379;-0,1223179;0,008897363;0,9569314;1,459165
-1,133;0;2,514;-0,3812945;1,628176;-0,2121312;0,2597027;-0,1218385;0,005989015;0,957953;1,472862
-1,143;0;2,559;-0,3802706;1,628686;-0,2116365;0,256702;-0,121168;0,003035969;0,9588603;1,488947
-1,156;0;2,612;-0,37928;1,629168;-0,2114153;0,2533215;-0,1204937;-0,0006291569;0,9598485;1,503182
-1,165;0;2,654;-0,3782659;1,629694;-0,2112473;0,2507506;-0,1198204;-0,003759304;0,9606004;1,523132
-1,171;0;2,686;-0,3772209;1,630049;-0,2111973;0,2487847;-0,1194178;-0,005475905;0,9611533;1,535057
-1,176;0;2,708;-0,3762947;1,63067;-0,2112731;0,2474874;-0,1193089;-0,006712229;0,9614938;1,542302
-1,183;0;2,726;-0,3755357;1,631123;-0,2114425;0,2463106;-0,1194744;-0,007527331;0,9617694;1,55591
-1,192;0;2,743;-0,3749008;1,631573;-0,2116579;0,2452573;-0,1200732;-0,008557619;0,9619554;1,569407
-1,202;0;2,766;-0,3743844;1,631914;-0,2118628;0,2438329;-0,1205407;-0,009758854;0,9622475;1,584373
-1,212;0;2,792;-0,3738497;1,632453;-0,2120079;0,2422415;-0,1209816;-0,01081963;0,9625827;1,597883
-1,215;0;2,792;-0,3739193;1,632445;-0,2120633;0,2420361;-0,1216958;-0,009625292;0,962557;1,607362
-1,226;0;2,82;-0,3733375;1,632971;-0,2122537;0,2402405;-0,1224244;-0,009714538;0,9629135;1,621039
-1,238;0;2,848;-0,3728758;1,633376;-0,212504;0,2383755;-0,1231786;-0,009766258;0,9632803;1,635656
-1,251;0;2,877;-0,3724462;1,63388;-0,2127473;0,2365395;-0,1239917;-0,01017394;0,9636242;1,64773
-1,267;0;2,906;-0,3721545;1,63447;-0,2130807;0,2347451;-0,1251473;-0,01049055;0,9639102;1,66199
-1,284;0;2,938;-0,3718664;1,634912;-0,2134138;0,2327177;-0,1263515;-0,01094668;0,9642396;1,674141
-1,302;0;2,971;-0,3715806;1,635411;-0,2138432;0,2307065;-0,1275988;-0,01164294;0,9645504;1,688183
-1,321;0;3,002;-0,3713411;1,63587;-0,2143364;0,2288849;-0,1289404;-0,01246761;0,9647956;1,702435
-1,339;0;3,031;-0,3711581;1,636281;-0,2147325;0,2271119;-0,1302519;-0,01294826;0,9650322;1,714172
-1,357;0;3,058;-0,3708987;1,636681;-0,2151606;0,2255245;-0,1316319;-0,01339982;0,965211;1,727279
-1,374;0;3,086;-0,3706133;1,637052;-0,2156226;0,2238913;-0,1327827;-0,01389876;0,9654265;1,739984
-1,388;0;3,121;-0,3703626;1,637353;-0,2160967;0,2219328;-0,1333687;-0,01449317;0,9657891;1,753129
-1,4;0;3,15;-0,3711738;1,634349;-0,2130584;0,2201947;-0,1337763;-0,01519625;0,9661197;1,771608
-1,412;0;3,186;-0,376432;1,629959;-0,1938555;0,2188315;-0,1340446;-0,01579413;0,9663827;1,786301
-1,42;0;3,219;-0,3810491;1,626956;-0,1765376;0,2176991;-0,1339339;-0,01638988;0,9666438;1,794649
-1,431;0;3,269;-0,3910947;1,619155;-0,1379279;0,2163475;-0,1335763;-0,01702227;0,9669858;1,809389
-1,438;0;3,31;-0,3981063;1,613076;-0,1100183;0,2150156;-0,13314;-0,01770237;0,9673307;1,81919
-1,444;0;3,352;-0,407811;1,60257;-0,0705729;0,2138005;-0,1326169;-0,01834238;0,9676599;1,832907
-1,445;0;3,384;-0,4172433;1,59063;-0,03192966;0,212922;-0,1318713;-0,01866925;0,9679492;1,846348
-1,446;0;3,416;-0,4265522;1,576649;0,007173866;0,2117869;-0,1311177;-0,01908003;0,9682925;1,859911
-1,444;0;3,444;-0,4342916;1,563642;0,04024784;0,2106992;-0,1301202;-0,0195654;0,9686546;1,871384
-1,437;0;3,45;-0,4434359;1,546178;0,07985875;0,2104703;-0,1293412;-0,01938505;0,9688123;1,88489
-1,433;0;3,477;-0,4526497;1,525246;0,1227487;0,2089458;-0,1283763;-0,01949941;0,9692683;1,899661
-1,429;0;3,499;-0,4597143;1,507036;0,1571713;0,2075346;-0,1275373;-0,01984369;0,9696751;1,911539
-1,421;0;3,509;-0,4668659;1,486179;0,1936941;0,2065854;-0,1267046;-0,02014273;0,9699808;1,924112
-1,411;0;3,508;-0,4743266;1,461553;0,2336744;0,2058716;-0,1258796;-0,020407;0,9702344;1,937816
-1,398;0;3,502;-0,480962;1,435981;0,2725331;0,2052604;-0,1250757;-0,02058332;0,9704641;1,951088
-1,384;0;3,494;-0,4866666;1,409812;0,3099644;0,2046124;-0,1241919;-0,02086338;0,9707084;1,963824
-1,368;0;3,479;-0,4913908;1,382113;0,347738;0,2041394;-0,1233191;-0,02111595;0,9709138;1,976594
-1,349;0;3,461;-0,4956878;1,349149;0,39018;0,2033769;-0,1224349;-0,0212601;0,9711825;1,990865
-1,33;0;3,449;-0,4983795;1,317073;0,4294427;0,2021573;-0,1215376;-0,02135231;0,9715478;2,004028
-1,308;0;3,436;-0,4998393;1,278577;0,473989;0,2004628;-0,1204854;-0,02164559;0,9720234;2,018918
-1,288;0;3,428;-0,4996259;1,248844;0,507062;0,1988066;-0,1194711;-0,02166653;0,9724881;2,02998
-1,266;0;3,415;-0,4979376;1,218635;0,539155;0,1973582;-0,1183082;-0,02173589;0,9729237;2,040762
-1,228;0;3,366;-0,4938614;1,172776;0,5853461;0,1966084;-0,1169854;-0,02182316;0,9732335;2,056282
-1,2;0;3,341;-0,4898793;1,143915;0,6178253;0,1960057;-0,115691;-0,02196416;0,9735065;2,067225
-1,189;0;3,4;-0,4828921;1,144366;0,6641137;0,1953218;-0,1146073;-0,0217518;0,9737769;2,082849
-1,184;0;3,44;-0,476617;1,14461;0,7017778;0,1951545;-0,1147531;-0,02124925;0,9738044;2,095541
-1,179;0;3,511;-0,4702635;1,145144;0,7360587;0,1929461;-0,1137931;-0,02084693;0,9743657;2,107156
-1,174;0;3,595;-0,4623021;1,145651;0,7765712;0,1904233;-0,1128764;-0,0205303;0,9749751;2,120906
-1,171;0;3,677;-0,454834;1,146088;0,8127493;0,1877999;-0,1120134;-0,02033318;0,9755874;2,133235
-1,166;0;3,755;-0,446388;1,146489;0,8521175;0,185645;-0,1113123;-0,02008733;0,9760851;2,146694
-1,16;0;3,821;-0,4382007;1,146904;0,8893878;0,184065;-0,1107062;-0,01976825;0,9764596;2,159459
-1,151;0;3,878;-0,429197;1,147481;0,9295729;0,1831852;-0,1101856;-0,01923935;0,9766945;2,17323
-1,145;0;3,947;-0,4201847;1,14798;0,9692521;0,1816701;-0,1097629;-0,01910624;0,9770277;2,186821
-1,14;0;4,021;-0,4111355;1,14843;1,008649;0,1798466;-0,1094163;-0,01872898;0,9774111;2,200304
-1,136;0;4,097;-0,4018418;1,149109;1,048555;0,1780156;-0,1090709;-0,01847044;0,9777898;2,213984
-1,135;0;4,177;-0,3932465;1,149453;1,08523;0,1758137;-0,1088449;-0,01808138;0,9782206;2,226582
-1,132;0;4,248;-0,3841375;1,149861;1,123921;0,1741836;-0,1087892;-0,01787449;0,9785221;2,239896
-1,125;0;4,3;-0,375486;1,150381;1,160859;0,1734569;-0,1087038;-0,01748073;0,9786678;2,252623
-1,118;0;4,36;-0,3654585;1,150787;1,20395;0,172655;-0,1087063;-0,01693386;0,978819;2,267405
-1,111;0;4,432;-0,3540146;1,151133;1,253375;0,1715438;-0,1087241;-0,01666537;0,9790169;2,284338
-1,108;0;4,509;-0,344278;1,151463;1,294899;0,1698915;-0,1085735;-0,0168264;0,9793189;2,298586
-1,104;0;4,575;-0,3360599;1,15191;1,330106;0,1685091;-0,1082299;-0,01683292;0,9795957;2,310675
-1,1;0;4,648;-0,3270047;1,152397;1,366436;0,1669079;-0,1078701;-0,01685732;0,979909;2,323189
-1,093;0;4,719;-0,316225;1,15268;1,404268;0,1653735;-0,1074932;-0,01635189;0,9802191;2,33677
-1,086;0;4,777;-0,3054216;1,152961;1,43269;0,1640419;-0,1071556;-0,01608066;0,9804842;2,349724
-1,076;0;4,82;-0,2936871;1,153306;1,454417;0,1631507;-0,1068805;-0,01585388;0,9806666;2,365691
-1,07;0;4,852;-0,2855219;1,153574;1,465144;0,1622585;-0,1065247;-0,01569087;0,980856;2,38236
-1,069;0;4,877;-0,2825654;1,153992;1,467816;0,1613186;-0,1062653;-0,01554302;0,9810415;2,394622
-1,071;0;4,906;-0,2824922;1,154295;1,467626;0,1601242;-0,1057719;-0,0153329;0,9812937;2,406178
-1,072;0;4,936;-0,2824904;1,154627;1,467444;0,1588833;-0,1051219;-0,01510714;0,9815689;2,420022
-1,077;0;4,977;-0,2824003;1,154866;1,467233;0,1572082;-0,1046521;-0,01516175;0,9818878;2,432729
-1,083;0;5,016;-0,2823102;1,155147;1,466964;0,1556897;-0,1043211;-0,01541088;0,982161;2,445733
-1,082;0;5,012;-0,282308;1,155081;1,466905;0,1558681;-0,1043155;-0,01545756;0,9821326;2,456801
-1,084;0;5,033;-0,2821797;1,155334;1,466525;0,1550535;-0,1040639;-0,01554446;0,9822869;2,469201
-1,085;0;5,047;-0,2820268;1,155427;1,466154;0,1544778;-0,1037519;-0,01558244;0,98241;2,483184
-1,085;0;5,059;-0,2819345;1,155627;1,465825;0,1540465;-0,1034667;-0,01563791;0,9825069;2,49753
-1,085;0;5,073;-0,2818275;1,155787;1,465564;0,1535293;-0,1030788;-0,01559996;0,9826293;2,511807
-1,085;0;5,09;-0,2817485;1,155924;1,465294;0,1528683;-0,1027145;-0,01566786;0,9827693;2,522031
-1,087;0;5,111;-0,2816272;1,155973;1,465011;0,1520721;-0,1023987;-0,01571736;0,982925;2,534955
-1,087;0;5,128;-0,2815671;1,156072;1,464858;0,1514359;-0,1019252;-0,01579915;0,9830711;2,548374
-1,086;0;5,144;-0,2814674;1,156092;1,46459;0,1508509;-0,1014984;-0,01571287;0,9832066;2,56215
-1,083;0;5,148;-0,2813637;1,156171;1,464352;0,1507072;-0,1010002;-0,01565436;0,9832808;2,575157
-1,08;0;5,155;-0,2812881;1,156051;1,46415;0,1504253;-0,1005035;-0,01556469;0,9833764;2,589031
-1,077;0;5,147;-0,2820796;1,156034;1,46756;0,150834;-0,1002305;-0,01537534;0,9833446;2,602164
-1,075;0;5,155;-0,2863978;1,156245;1,485105;0,1512247;-0,09982762;-0,01506732;0,9833304;2,616633
-1,077;0;5,176;-0,2932545;1,156184;1,513167;0,1514684;-0,09933333;-0,01484775;0,9833462;2,630451
-1,081;0;5,208;-0,3016344;1,156145;1,546955;0,1515143;-0,09893189;-0,01466277;0,9833824;2,643545
-1,087;0;5,253;-0,3111045;1,156134;1,584715;0,15125;-0,09836377;-0,01443911;0,9834834;2,656775
-1,093;0;5,297;-0,3202468;1,156138;1,620739;0,1509509;-0,09780863;-0,01419971;0,9835882;2,669198
-1,102;0;5,346;-0,3304728;1,156136;1,660747;0,1505879;-0,09739697;-0,01413499;0,9836856;2,682985
-1,109;0;5,385;-0,340133;1,15612;1,698275;0,1505355;-0,09711453;-0,01392392;0,9837245;2,695928
-1,117;0;5,413;-0,3489503;1,156092;1,732065;0,1507183;-0,09709796;-0,01375682;0,9837006;2,707547
-1,123;0;5,449;-0,358696;1,156085;1,769842;0,1507584;-0,09677783;-0,01339435;0,9837309;2,720592
-1,129;0;5,485;-0,3688751;1,156107;1,80952;0,1508976;-0,09635817;-0,01318916;0,9837536;2,734289
-1,134;0;5,524;-0,3784478;1,15617;1,847282;0,1508908;-0,0957405;-0,01318922;0,9838149;2,747319
-1,141;0;5,576;-0,3891263;1,156256;1,890019;0,1505623;-0,09506833;-0,01301265;0,9839328;2,762043
-1,148;0;5,624;-0,3969611;1,156359;1,921976;0,1499582;-0,09468347;-0,01266634;0,9840667;2,773047
-1,157;0;5,682;-0,4063444;1,15647;1,960622;0,1492176;-0,09422215;-0,01236926;0,9842272;2,786337
-1,167;0;5,742;-0,4165004;1,156599;2,003045;0,1486095;-0,09381969;-0,01236928;0,9843577;2,8009
-1,174;0;5,787;-0,4251648;1,156729;2,03992;0,1483043;-0,0933775;-0,01225183;0,9844472;2,813553
-1,183;0;5,846;-0,4327118;1,156855;2,073038;0,1473847;-0,09296675;-0,01221778;0,9846246;2,824897
-1,193;0;5,919;-0,441099;1,156982;2,110728;0,1461921;-0,09243445;-0,01254815;0,9848484;2,83779
-1,203;0;5,997;-0,4498923;1,157112;2,151439;0,1449646;-0,09161507;-0,01321974;0,9850975;2,85171
-1,209;0;6,074;-0,4589711;1,157365;2,195779;0,1439839;-0,09045378;-0,01416584;0,9853355;2,866914
-1,216;0;6,151;-0,4685876;1,157459;2,243971;0,1431197;-0,08928509;-0,01517514;0,985553;2,883428
-1,213;0;6,192;-0,4744003;1,157624;2,27597;0,1429524;-0,08797283;-0,01606267;0,9856812;2,894417
-1,207;0;6,228;-0,4805193;1,157968;2,313123;0,1431671;-0,08633206;-0,01757855;0,9857692;2,907135
-1,202;0;6,276;-0,4865892;1,158933;2,354171;0,1432152;-0,08466174;-0,01916372;0,9858776;2,92107
-1,206;0;6,374;-0,4909707;1,160319;2,401481;0,1417955;-0,08340069;-0,02033261;0,9861669;2,936968
-1,222;0;6,574;-0,4917465;1,161805;2,440834;0,1369678;-0,08192188;-0,02187898;0,9869397;2,950082
-1,243;0;6,848;-0,4874931;1,16311;2,484338;0,1305037;-0,08041915;-0,02374427;0,9878957;2,964611
-1,277;0;7,229;-0,4779917;1,164477;2,524793;0,1219265;-0,0790827;-0,02579523;0,9890473;2,978426
-1,301;0;7,571;-0,4645515;1,165661;2,562633;0,1151928;-0,07785843;-0,02769249;0,9899;2,991839
-1,318;0;7,875;-0,4488611;1,1671;2,596773;0,1098724;-0,07690068;-0,02939515;0,9905304;3,004425
-1,328;0;8,185;-0,4291022;1,168298;2,634172;0,1049748;-0,07573175;-0,0306953;0,991112;3,018564
-1,335;0;8,502;-0,4077799;1,169427;2,671417;0,10038;-0,07443567;-0,03208853;0,9916418;3,032946
-1,341;0;8,834;-0,3834456;1,170407;2,711418;0,09599065;-0,07327209;-0,03328954;0,9921234;3,048636
-1,346;0;9,15;-0,3601779;1,171315;2,748175;0,09213363;-0,07229926;-0,03413128;0,9925318;3,063227
-1,303;0;9,409;-0,2931761;1,171951;2,84984;0,09002346;-0,07248066;-0,0333064;0,9927402;3,103909
-1,387;0;10,432;-0,2703165;1,174266;2,882847;0,07895072;-0,0700113;-0,03455377;0,9938166;3,117585
-1,395;0;10,723;-0,2477902;1,174726;2,915733;0,07646237;-0,06968348;-0,03427381;0,9940438;3,131029
-1,398;0;10,998;-0,2252305;1,17511;2,948395;0,07425861;-0,06924877;-0,03384544;0,9942559;3,144437
-1,39;0;11,164;-0,2012465;1,175327;2,983019;0,07309486;-0,06912053;-0,03331127;0,9943691;3,158671
-1,379;0;11,292;-0,1803162;1,175645;3,013202;0,07223596;-0,06899258;-0,03265235;0,9944627;3,171135
-1,382;0;11,521;-0,1572634;1,175872;3,046452;0,0706348;-0,0689628;-0,03230816;0,9945909;3,184798
-1,382;0;11,681;-0,1344161;1,175969;3,079321;0,06958295;-0,06928455;-0,03140725;0,9946715;3,198325
-1,353;0;11,637;-0,1134217;1,175892;3,110099;0,07014126;-0,06948917;-0,03101833;0,9946303;3,210756
-1,354;0;11,784;-0,09518063;1,17599;3,136453;0,06915157;-0,06967843;-0,03015999;0,9947127;3,221629
-1,347;0;11,874;-0,07253373;1,176026;3,169303;0,06865359;-0,07014108;-0,02915568;0,9947447;3,235135
-1,337;0;11,955;-0,04986989;1,176155;3,202381;0,06824221;-0,07053346;-0,02822423;0,9947721;3,24873
-1,328;0;12,028;-0,02740747;1,176188;3,235185;0,06788728;-0,0710321;-0,0272806;0,9947872;3,262214
-1,328;0;12,115;-0,008292317;1,176235;3,263026;0,06740092;-0,07167289;-0,02644493;0,9947969;3,273704
-1,329;0;12,223;0,01475519;1,176187;3,296944;0,06681316;-0,07246347;-0,02572604;0,9947981;3,287593
-1,327;0;12,282;0,03741351;1,176242;3,330297;0,06658677;-0,07341275;-0,02496707;0,994763;3,301264
-1,326;0;12,359;0,05908346;1,176359;3,362344;0,06623829;-0,07421587;-0,02436245;0,9947417;3,314388
-1,333;0;12,486;0,08018261;1,176585;3,393747;0,0655679;-0,07497965;-0,02407349;0,9947358;3,327223
-1,351;0;12,705;0,1022269;1,176788;3,426607;0,06431111;-0,07565432;-0,02389029;0,9947712;3,340619
-1,383;0;12,987;0,1235552;1,177189;3,458616;0,06270013;-0,07643742;-0,02364475;0,9948201;3,353665
-1,435;0;13,363;0,1443829;1,177571;3,48989;0,0606003;-0,07740534;-0,02334736;0,9948824;3,366396
-1,498;0;13,8;0,1677208;1,178185;3,525183;0,05836185;-0,07853461;-0,02327044;0,9949295;3,380723
-1,583;0;14,39;0,1939697;1,17882;3,565285;0,05555213;-0,07965226;-0,02325995;0,9950017;3,3969
-1,717;0;15,234;0,216989;1,179461;3,600678;0,05190587;-0,08077416;-0,02342446;0,9951043;3,411167
-1,875;0;16,176;0,2383929;1,18012;3,633584;0,04836276;-0,08197702;-0,02362296;0,9951798;3,424454
-2,079;0;17,322;0,2611293;1,18074;3,668956;0,04466569;-0,08348919;-0,0238026;0,9952226;3,438671
-2,317;0;18,592;0,2863057;1,181372;3,708452;0,04120726;-0,08529853;-0,02386224;0,995217;3,454502
-2,59;0;19,939;0,3082663;1,181996;3,743254;0,03813066;-0,08735204;-0,02423418;0,9951525;3,468449
-3,199;0;21,401;0,3309406;1,182544;3,773618;0,03538685;-0,09766475;-0,02422732;0,9942949;3,48175
-3,983;0;22,883;0,355631;1,183134;3,800371;0,03309082;-0,1106168;-0,02427551;0,9930154;3,494939
-4,914;0;24,574;0,3751351;1,183736;3,826924;0,03085231;-0,1236157;-0,0241908;0,9915554;3,506672
-5,62;0,095;24,862;0,3989127;1,184342;3,852823;0,02850773;-0,1382736;-0,02405325;0,9896916;3,519598
-5,655;0,307;22,817;0,4197609;1,184771;3,884336;0,02606072;-0,1539114;-0,02391839;0,9874513;3,533063
-5,74;0,473;21,18;0,4408204;1,185203;3,91837;0,02387397;-0,1704418;-0,02399999;0,9847862;3,547346
-5,74;0,49;20,163;0,4598041;1,185226;3,938721;0,0246947;-0,18083;-0,02369123;0,9829189;3,557539
-5,74;0,644;17,213;0,5104761;1,185653;4,041959;0,02427576;-0,2190969;-0,02329085;0,9751229;3,598043
-5,655;0,931;15,905;0,5240226;1,187366;4,076547;0,01600541;-0,2379965;-0,02501206;0,9708121;3,611691
-5,655;0,988;15,39;0,5350952;1,187606;4,108992;0,01443577;-0,2479812;-0,0250459;0,9683335;3,623726
-5,655;1,026;15,304;0,5456576;1,187808;4,14172;0,01310261;-0,2505442;-0,02530781;0,9676857;3,635829
-5,655;1;15,336;0,5541264;1,187696;4,178638;0,01407957;-0,2508799;-0,02493674;0,9675946;3,648443
-5,655;1,018;15,259;0,5629557;1,187884;4,218862;0,01352553;-0,2533725;-0,02508985;0,9669488;3,662311
-5,668;1,035;15,203;0,571126;1,18804;4,257195;0,0129925;-0,2558682;-0,02528218;0,9662938;3,675474
