X, Y, Z
0;1;-4,95;0,02
0;1;4,95;0,04
0;1;4,95;0,37
-0,046;0;4,437;0,41
-0,046;0;4,437;0,43
-0,046;0;4,437;0,44
-0,046;0;4,437;0,45
-0,046;0;4,437;0,46
-0,046;0;4,437;0,47
-0,046;0;4,437;0,48
-0,046;0;4,437;0,49
-0,046;0;4,437;0,5
-0,046;0;4,437;0,51
-0,046;0;4,437;0,53
-0,046;0;4,437;0,54
-0,046;0;4,437;0,55
-0,046;0;4,437;0,56
-0,046;0;4,437;0,57
-0,046;0;4,437;0,58
-0,046;0;4,437;0,59
-0,046;0;4,437;0,6
-0,046;0;4,437;0,61
-0,046;0;4,437;0,62
-0,046;0;4,437;0,63
-0,046;0;4,437;0,64
-0,046;0;4,437;0,65
-0,046;0;4,437;0,66
-0,046;0;4,437;0,67
-0,046;0;4,437;0,68
-0,046;0;4,437;0,69
-0,046;0;4,437;0,7
-0,046;0;4,437;0,71
-0,046;0;4,437;0,72
-0,046;0;4,437;0,73
-0,046;0;4,437;0,74
-0,046;0;4,437;0,75
-0,046;0;4,437;0,76
-0,046;0;4,437;0,78
-0,046;0;4,437;0,79
-0,046;0;4,437;0,8
-0,046;0;4,437;0,81
-0,046;0;4,437;0,82
-0,046;0;4,437;0,83
-0,046;0;4,437;0,84
-0,046;0;4,437;0,85
-0,046;0;4,437;0,86
-0,046;0;4,437;0,87
-0,046;0;4,437;0,89
-0,046;0;4,437;0,9
-0,046;0;4,437;0,91
-0,046;0;4,437;0,92
-0,046;0;4,437;0,93
-0,046;0;4,437;0,94
-0,046;0;4,437;0,95
-0,046;0;4,437;0,96
-0,046;0;4,437;0,98
-0,046;0;4,437;0,99
-0,046;0;4,437;1
-0,046;0;4,437;1,01
-0,046;0;4,437;1,02
-0,046;0;4,437;1,03
-0,046;0;4,437;1,04
-0,046;0;4,437;1,05
-0,046;0;4,437;1,06
-0,046;0;4,437;1,07
-0,046;0;4,437;1,08
-0,046;0;4,437;1,09
-0,046;0;4,437;1,1
-0,046;0;4,437;1,11
-0,046;0;4,437;1,12
-0,046;0;4,437;1,13
-0,046;0;4,437;1,14
-0,046;0;4,437;1,15
-0,046;0;4,437;1,17
-0,046;0;4,437;1,18
-0,046;0;4,437;1,19
-0,046;0;4,437;1,2
-0,046;0;4,437;1,21
-0,046;0;4,437;1,22
-0,046;0;4,437;1,23
-0,046;0;4,437;1,24
-0,046;0;4,437;1,25
-0,046;0;4,437;1,27
-0,031;0;4,401;1,28
0,03;0;4,23;1,29
0,044;0;4,197;1,3
0,066;0;4,197;1,31
0,066;0;4,197;1,32
0,066;0;4,197;1,34
0,066;0;4,197;1,35
0,066;0;4,197;1,36
0,073;0;4,197;1,37
0,16;0;4,363;1,38
0,248;0;4,739;1,39
0,416;0,097;4,95;1,4
0,811;0,446;4,95;1,41
1,007;0,611;4,95;1,43
1,382;0,964;4,95;1,44
1,447;1,045;4,95;1,45
1,58;1,236;4,95;1,46
1,656;1,319;4,95;1,47
1,861;1,565;4,95;1,48
1,99;1,712;4,95;1,5
2,245;2,066;4,95;1,51
2,468;2,308;4,95;1,52
2,61;2,478;4,95;1,53
2,755;2,657;4,95;1,54
2,869;2,782;4,95;1,55
2,986;2,934;4,95;1,56
3,252;3,214;4,95;1,57
3,583;3,569;4,95;1,58
3,757;3,741;4,95;1,6
4,288;4,237;4,95;1,61
4,457;4,409;4,95;1,62
4,747;4,693;4,95;1,63
4,898;4,813;4,95;1,64
