HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;0;0;-0,5133157;1,08;10,97012;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,824639
0;0;0;-0,5146124;1,08;11,00106;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,828141
0;0;0;-0,5157111;1,08;11,02727;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,836222
0;0;0;-0,5182461;1,08;11,08775;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,840958
0;0;0;-0,5197319;1,08;11,1232;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,844847
0;0;0;-0,520952;1,08;11,15231;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,859993
0;0;0;-0,5257038;1,08;11,26569;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,866179
0;0;0;-0,5276442;1,08;11,31198;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,873357
0;0;0;-0,5298961;1,08;11,36571;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,878751
0;0;0;-0,5315882;1,08;11,40608;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,886968
0;0;0;-0,534166;1,08;11,46759;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,893386
0;0;0;-0,5361795;1,08;11,51563;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,900589
0;0;0;-0,5384392;1,08;11,56954;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,906297
0;0;0;-0,5402298;1,08;11,61227;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,910254
0;0;0;-0,5414712;1,08;11,64188;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,916016
0;0;0;-0,5432789;1,08;11,68501;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,922586
0;0;0;-0,5453404;1,08;11,7342;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,927631
0;0;0;-0,5469229;1,08;11,77196;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,935595
0;0;0;-0,5494211;1,08;11,83156;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,940581
0;0;0;-0,5509854;1,08;11,86889;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,944554
0;0;0;-0,5522319;1,08;11,89863;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,951265
0;0;0;-0,5543373;1,08;11,94886;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,956825
