HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;0;0;-0,446;1,223;3,353;0,014;0,014;-0,003;-1;1,201
0;0;0;-0,457;1,225;3,392;0,018;0,016;-0,004;-1;1,215
0;0;0;-0,47;1,227;3,435;0,023;0,018;-0,005;-1;1,23
0;0;0;-0,483;1,228;3,48;0,03;0,02;-0,005;-0,999;1,247
0;0;0;-0,494;1,229;3,516;0,036;0,021;-0,006;-0,999;1,26
0;0;0;-0,504;1,229;3,548;0,04;0,022;-0,007;-0,999;1,271
0;0;0;-0,516;1,229;3,589;0,041;0,023;-0,007;-0,999;1,286
0;0;0;-0,527;1,23;3,623;0,041;0,024;-0,007;-0,999;1,298
0;0;0;-0,538;1,23;3,662;0,042;0,025;-0,008;-0,999;1,312
0;0;0;-0,55;1,23;3,701;0,043;0,025;-0,008;-0,999;1,326
0;0;0;-0,562;1,23;3,741;0,043;0,025;-0,008;-0,999;1,34
0;0;0;-0,573;1,23;3,776;0,043;0,025;-0,009;-0,999;1,352
0;0;0;-0,585;1,23;3,819;0,042;0,025;-0,009;-0,999;1,367
0;0;0;-0,597;1,23;3,858;0,041;0,025;-0,009;-0,999;1,381
0;0;0;-0,609;1,23;3,898;0,041;0,025;-0,01;-0,999;1,396
0;0;0;-0,621;1,23;3,94;0,042;0,025;-0,01;-0,999;1,41
0;0;0;-0,632;1,23;3,979;0,043;0,024;-0,01;-0,999;1,424
0;0;0;-0,643;1,23;4,018;0,044;0,024;-0,011;-0,999;1,438
0;0;0;-0,654;1,23;4,054;0,045;0,024;-0,011;-0,999;1,451
0;0;0;-0,665;1,23;4,095;0,046;0,024;-0,011;-0,999;1,465
0;0;0;-0,678;1,231;4,139;0,047;0,024;-0,011;-0,999;1,48
0;0;0;-0,689;1,231;4,179;0,048;0,023;-0,011;-0,999;1,494
0;0;0;-0,7;1,231;4,219;0,049;0,022;-0,011;-0,998;1,508
0;0;0;-0,709;1,231;4,254;0,05;0,021;-0,011;-0,998;1,52
0;0;0;-0,718;1,231;4,291;0,05;0,02;-0,011;-0,998;1,533
0;0;0;-0,727;1,231;4,332;0,051;0,019;-0,011;-0,998;1,548
0;0;0;-0,736;1,232;4,376;0,051;0,017;-0,011;-0,998;1,563
0;0;0;-0,744;1,232;4,418;0,052;0,016;-0,011;-0,998;1,577
0;0;0;-0,749;1,232;4,456;0,052;0,014;-0,011;-0,998;1,59
0;0;0;-0,754;1,232;4,494;0,053;0,012;-0,011;-0,998;1,603
0;0;0;-0,759;1,232;4,539;0,053;0,01;-0,011;-0,998;1,618
0;0;0;-0,761;1,233;4,579;0,054;0,008;-0,011;-0,998;1,632
0;0;0;-0,763;1,233;4,622;0,056;0,006;-0,011;-0,998;1,646
0;0;0;-0,764;1,233;4,665;0,058;0,004;-0,011;-0,998;1,66
0;0;0;-0,763;1,233;4,706;0,059;0,002;-0,011;-0,998;1,674
0;0;0;-0,761;1,233;4,746;0,058;0;-0,01;-0,998;1,687
0;0;0;-0,757;1,233;4,789;0,058;-0,002;-0,01;-0,998;1,702
0;0;0;-0,749;1,233;4,832;0,058;-0,004;-0,01;-0,998;1,716
0;0;0;-0,741;1,233;4,869;0,058;-0,006;-0,009;-0,998;1,729
0;0;0;-0,728;1,233;4,914;0,057;-0,007;-0,009;-0,998;1,744
0;0;0;-0,714;1,233;4,953;0,057;-0,009;-0,009;-0,998;1,758
0;0;0;-0,7;1,233;4,992;0,056;-0,011;-0,009;-0,998;1,772
0;0;0;-0,685;1,232;5,028;0,055;-0,012;-0,009;-0,998;1,785
0;0;0;-0,668;1,233;5,069;0,055;-0,014;-0,009;-0,998;1,8
0;0;0;-0,653;1,233;5,105;0,055;-0,015;-0,009;-0,998;1,813
0;0;0;-0,634;1,233;5,146;0,056;-0,017;-0,009;-0,998;1,828
0;0;0;-0,618;1,233;5,184;0,058;-0,018;-0,009;-0,998;1,842
0;0;0;-0,6;1,233;5,222;0,058;-0,019;-0,009;-0,998;1,856
0;0;0;-0,584;1,233;5,258;0,058;-0,02;-0,009;-0,998;1,869
0;0;0;-0,566;1,233;5,296;0,057;-0,021;-0,009;-0,998;1,883
0;0;0;-0,548;1,233;5,335;0,056;-0,021;-0,009;-0,998;1,897
0;0;0;-0,53;1,233;5,374;0,057;-0,021;-0,01;-0,998;1,911
0;0;0;-0,512;1,233;5,413;0,058;-0,021;-0,01;-0,998;1,926
0;0;0;-0,495;1,233;5,451;0,059;-0,02;-0,01;-0,998;1,939
0;0;0;-0,48;1,233;5,484;0,059;-0,019;-0,01;-0,998;1,952
0;0;0;-0,463;1,233;5,524;0,059;-0,019;-0,01;-0,998;1,966
0;0;0;-0,447;1,233;5,562;0,059;-0,018;-0,01;-0,998;1,98
0;0;0;-0,431;1,233;5,602;0,059;-0,017;-0,01;-0,998;1,994
0;0;0;-0,416;1,234;5,644;0,06;-0,016;-0,01;-0,998;2,009
0;0;0;-0,402;1,234;5,684;0,061;-0,016;-0,01;-0,998;2,024
0;0;0;-0,39;1,234;5,724;0,062;-0,015;-0,01;-0,998;2,037
0;0;0;-0,381;1,234;5,761;0,062;-0,015;-0,011;-0,998;2,05
0;0;0;-0,372;1,234;5,802;0,062;-0,014;-0,011;-0,998;2,064
0;0;0;-0,365;1,234;5,843;0,063;-0,014;-0,011;-0,998;2,078
0;0;0;-0,36;1,234;5,887;0,064;-0,014;-0,011;-0,998;2,093
0;0;0;-0,356;1,235;5,928;0,065;-0,014;-0,012;-0,998;2,107
0;0;0;-0,353;1,235;5,964;0,067;-0,014;-0,012;-0,998;2,119
0;0;0;-0,352;1,235;6,004;0,067;-0,013;-0,012;-0,998;2,132
0;0;0;-0,35;1,235;6,049;0,068;-0,013;-0,012;-0,998;2,148
0;0;0;-0,349;1,236;6,091;0,069;-0,013;-0,012;-0,997;2,162
0;0;0;-0,349;1,236;6,133;0,072;-0,013;-0,013;-0,997;2,176
0;0;0;-0,349;1,237;6,174;0,074;-0,012;-0,013;-0,997;2,19
0;0;0;-0,35;1,237;6,215;0,077;-0,011;-0,013;-0,997;2,203
0;0;0;-0,351;1,238;6,257;0,079;-0,01;-0,013;-0,997;2,218
0;0;0;-0,353;1,238;6,295;0,082;-0,009;-0,013;-0,996;2,23
0;0;0;-0,354;1,239;6,338;0,086;-0,008;-0,013;-0,996;2,245
0;0;0;-0,356;1,24;6,381;0,09;-0,007;-0,014;-0,996;2,259
0;0;0;-0,359;1,241;6,425;0,094;-0,006;-0,014;-0,995;2,274
0;0;0;-0,362;1,241;6,468;0,097;-0,006;-0,015;-0,995;2,289
0;0;0;-0,364;1,242;6,506;0,101;-0,005;-0,015;-0,995;2,302
0;0;0;-0,368;1,242;6,546;0,105;-0,004;-0,015;-0,994;2,315
0;0;0;-0,371;1,243;6,591;0,108;-0,003;-0,016;-0,994;2,33
0;0;0;-0,375;1,243;6,631;0,111;-0,002;-0,016;-0,994;2,344
0;0;0;-0,379;1,244;6,674;0,112;-0,002;-0,016;-0,994;2,358
0;0;0;-0,383;1,244;6,705;0,113;-0,001;-0,016;-0,993;2,369
0;0;0;-0,387;1,245;6,749;0,116;0;-0,016;-0,993;2,384
0;0;0;-0,392;1,245;6,79;0,12;0,001;-0,017;-0,993;2,398
0;0;0;-0,397;1,245;6,83;0,122;0,001;-0,017;-0,992;2,411
0;0;0;-0,403;1,246;6,874;0,124;0,002;-0,017;-0,992;2,426
0;0;0;-0,409;1,246;6,917;0,124;0,002;-0,017;-0,992;2,441
0;0;0;-0,414;1,246;6,957;0,123;0,003;-0,017;-0,992;2,454
0;0;0;-0,419;1,245;6,994;0,123;0,003;-0,018;-0,992;2,467
0;0;0;-0,425;1,245;7,039;0,123;0,003;-0,017;-0,992;2,482
0;0;0;-0,431;1,245;7,079;0,123;0,003;-0,017;-0,992;2,496
0;0;0;-0,436;1,245;7,118;0,122;0,003;-0,017;-0,992;2,509
0;0;0;-0,442;1,245;7,162;0,122;0,003;-0,017;-0,992;2,524
0;0;0;-0,448;1,245;7,203;0,122;0,003;-0,017;-0,992;2,538
0;0;0;-0,453;1,245;7,242;0,123;0,003;-0,017;-0,992;2,551
0;0;0;-0,459;1,245;7,285;0,123;0,003;-0,017;-0,992;2,565
0;0;0;-0,466;1,245;7,331;0,123;0,003;-0,017;-0,992;2,581
0;0;0;-0,471;1,246;7,369;0,124;0,002;-0,017;-0,992;2,594
0;0;0;-0,477;1,246;7,412;0,124;0,002;-0,017;-0,992;2,608
0;0;0;-0,482;1,246;7,45;0,124;0,002;-0,017;-0,992;2,621
0;0;0;-0,487;1,246;7,491;0,124;0,002;-0,017;-0,992;2,635
0;0;0;-0,493;1,246;7,533;0,124;0,001;-0,017;-0,992;2,649
0;0;0;-0,499;1,246;7,575;0,124;0,001;-0,016;-0,992;2,663
0;0;0;-0,504;1,246;7,619;0,125;0,001;-0,015;-0,992;2,678
0;0;0;-0,509;1,246;7,659;0,125;0;-0,015;-0,992;2,691
0;0;0;-0,515;1,246;7,703;0,126;0;-0,015;-0,992;2,706
0;0;0;-0,52;1,246;7,741;0,125;0;-0,015;-0,992;2,719
0;0;0;-0,525;1,246;7,779;0,125;-0,001;-0,014;-0,992;2,732
0;0;0;-0,531;1,246;7,824;0,124;-0,001;-0,014;-0,992;2,747
0;0;0;-0,536;1,246;7,866;0,124;-0,001;-0,014;-0,992;2,761
0;0;0;-0,541;1,246;7,908;0,124;-0,001;-0,014;-0,992;2,775
0;0;0;-0,546;1,246;7,948;0,125;0;-0,014;-0,992;2,789
0;0;0;-0,551;1,246;7,988;0,127;0;-0,014;-0,992;2,802
0;0;0;-0,556;1,246;8,03;0,128;0;-0,013;-0,992;2,816
0;0;0;-0,561;1,246;8,073;0,127;0,001;-0,013;-0,992;2,83
0;0;0;-0,565;1,246;8,113;0,126;0,001;-0,012;-0,992;2,844
0;0;0;-0,57;1,246;8,158;0,125;0,001;-0,012;-0,992;2,859
0;0;0;-0,574;1,246;8,196;0,125;0,001;-0,012;-0,992;2,872
0;0;0;-0,579;1,246;8,239;0,125;0,001;-0,012;-0,992;2,886
0;0;0;-0,583;1,246;8,28;0,125;0,001;-0,012;-0,992;2,9
0;0;0;-0,587;1,246;8,323;0,125;0;-0,012;-0,992;2,914
0;0;0;-0,59;1,246;8,363;0,126;0;-0,012;-0,992;2,928
0;0;0;-0,594;1,246;8,406;0,126;0;-0,012;-0,992;2,942
0;0;0;-0,598;1,246;8,45;0,126;0;-0,012;-0,992;2,957
0;0;0;-0,601;1,246;8,487;0,126;0;-0,012;-0,992;2,969
0;0;0;-0,604;1,246;8,527;0,127;0;-0,012;-0,992;2,983
0;0;0;-0,608;1,246;8,57;0,128;0;-0,012;-0,992;2,997
0;0;0;-0,611;1,246;8,609;0,128;0;-0,012;-0,992;3,01
0;0;0;-0,614;1,246;8,657;0,128;-0,001;-0,011;-0,992;3,026
0;0;0;-0,617;1,246;8,695;0,129;-0,001;-0,011;-0,992;3,039
0;0;0;-0,619;1,246;8,735;0,13;-0,001;-0,011;-0,991;3,053
0;0;0;-0,622;1,247;8,775;0,13;-0,001;-0,011;-0,991;3,066
0;0;0;-0,624;1,247;8,819;0,131;-0,001;-0,01;-0,991;3,081
0;0;0;-0,627;1,247;8,861;0,132;-0,001;-0,01;-0,991;3,095
0;0;0;-0,629;1,247;8,903;0,132;-0,002;-0,01;-0,991;3,109
0;0;0;-0,632;1,247;8,947;0,133;-0,002;-0,01;-0,991;3,124
0;0;0;-0,634;1,247;8,984;0,133;-0,002;-0,009;-0,991;3,136
0;0;0;-0,636;1,247;9,025;0,134;-0,002;-0,009;-0,991;3,15
0;0;0;-0,639;1,247;9,066;0,134;-0,002;-0,009;-0,991;3,164
0;0;0;-0,641;1,247;9,108;0,135;-0,002;-0,009;-0,991;3,178
0;0;0;-0,643;1,247;9,151;0,134;-0,001;-0,009;-0,991;3,192
0;0;0;-0,646;1,247;9,194;0,135;-0,001;-0,008;-0,991;3,207
0;0;0;-0,648;1,247;9,233;0,135;-0,001;-0,008;-0,991;3,22
0;0;0;-0,65;1,247;9,275;0,136;-0,001;-0,008;-0,991;3,234
0;0;0;-0,652;1,247;9,316;0,135;-0,001;-0,008;-0,991;3,247
0;0;0;-0,654;1,247;9,358;0,134;-0,001;-0,008;-0,991;3,262
0;0;0;-0,657;1,247;9,403;0,134;-0,001;-0,008;-0,991;3,276
0;0;0;-0,659;1,247;9,444;0,134;-0,001;-0,008;-0,991;3,29
0;0;0;-0,661;1,247;9,487;0,134;-0,002;-0,007;-0,991;3,305
0;0;0;-0,663;1,247;9,525;0,134;-0,002;-0,007;-0,991;3,317
0;0;0;-0,665;1,247;9,566;0,135;-0,002;-0,007;-0,991;3,331
0;0;0;-0,667;1,247;9,609;0,135;-0,002;-0,006;-0,991;3,345
0;0;0;-0,669;1,247;9,653;0,135;-0,002;-0,006;-0,991;3,36
0;0;0;-0,671;1,247;9,698;0,135;-0,002;-0,005;-0,991;3,375
0;0;0;-0,673;1,248;9,743;0,136;-0,003;-0,005;-0,991;3,39
0;0;0;-0,675;1,248;9,781;0,135;-0,003;-0,005;-0,991;3,403
0;0;0;-0,676;1,248;9,82;0,136;-0,004;-0,004;-0,991;3,415
0;0;0;-0,678;1,248;9,857;0,136;-0,004;-0,004;-0,991;3,428
0;0;0;-0,68;1,248;9,901;0,137;-0,004;-0,004;-0,991;3,443
0;0;0;-0,681;1,248;9,944;0,137;-0,005;-0,004;-0,991;3,457
0;0;0;-0,683;1,248;9,983;0,138;-0,006;-0,004;-0,99;3,47
0;0;0;-0,684;1,248;10,026;0,137;-0,006;-0,003;-0,991;3,484
0;0;0;-0,685;1,248;10,067;0,137;-0,007;-0,003;-0,991;3,498
0;0;0;-0,686;1,248;10,106;0,137;-0,008;-0,003;-0,99;3,511
0;0;0;-0,687;1,248;10,154;0,138;-0,008;-0,003;-0,99;3,527
0;0;0;-0,688;1,248;10,199;0,137;-0,009;-0,003;-0,991;3,542
0;0;0;-0,688;1,248;10,319;0,137;-0,009;-0,002;-0,991;3,582
0;0;0;-0,688;1,248;10,359;0,139;-0,011;-0,002;-0,99;3,596
0;0;0;-0,688;1,249;10,4;0,141;-0,011;-0,003;-0,99;3,609
0;0;0;-0,687;1,249;10,442;0,141;-0,01;-0,003;-0,99;3,624
0;0;0;-0,686;1,249;10,488;0,142;-0,01;-0,003;-0,99;3,639
0;0;0;-0,686;1,25;10,523;0,143;-0,011;-0,004;-0,99;3,651
0;0;0;-0,684;1,25;10,565;0,145;-0,011;-0,005;-0,989;3,665
0;0;0;-0,683;1,25;10,604;0,143;-0,011;-0,005;-0,99;3,678
0;0;0;-0,682;1,25;10,647;0,142;-0,011;-0,005;-0,99;3,692
0;0;0;-0,681;1,25;10,69;0,143;-0,011;-0,005;-0,99;3,706
0;0;0;-0,68;1,25;10,73;0,145;-0,011;-0,005;-0,989;3,719
0;0;0;-0,679;1,25;10,771;0,145;-0,011;-0,005;-0,989;3,733
0;0;0;-0,677;1,25;10,814;0,145;-0,011;-0,005;-0,989;3,747
0;0;0;-0,676;1,25;10,854;0,144;-0,011;-0,004;-0,99;3,761
0;0;0;-0,675;1,25;10,899;0,142;-0,01;-0,004;-0,99;3,776
0;0;0;-0,674;1,25;10,94;0,142;-0,01;-0,004;-0,99;3,789
0;0;0;-0,673;1,25;10,979;0,143;-0,01;-0,004;-0,99;3,802
0;0;0;-0,672;1,25;11,022;0,143;-0,01;-0,004;-0,99;3,816
0;0;0;-0,672;1,25;11,061;0,144;-0,01;-0,003;-0,989;3,83
0;0;0;-0,671;1,251;11,104;0,147;-0,01;-0,003;-0,989;3,844
0;0;0;-0,671;1,251;11,148;0,148;-0,01;-0,003;-0,989;3,859
0;0;0;-0,671;1,251;11,191;0,149;-0,01;-0,002;-0,989;3,873
0;0;0;-0,671;1,252;11,233;0,15;-0,01;-0,002;-0,989;3,887
0;0;0;-0,671;1,252;11,273;0,15;-0,01;-0,001;-0,989;3,9
0;0;0;-0,671;1,252;11,313;0,15;-0,01;-0,001;-0,989;3,913
0;0;0;-0,671;1,252;11,357;0,151;-0,01;-0,001;-0,988;3,928
0;0;0;-0,671;1,252;11,399;0,154;-0,011;0;-0,988;3,942
0;0;0;-0,672;1,253;11,442;0,158;-0,012;0,001;-0,987;3,957
0;0;0;-0,672;1,254;11,481;0,163;-0,013;0;-0,987;3,97
0;0;0;-0,672;1,254;11,521;0,165;-0,014;-0,001;-0,986;3,983
0;0;0;-0,673;1,254;11,563;0,165;-0,015;-0,001;-0,986;3,997
0;0;0;-0,673;1,254;11,605;0,165;-0,017;-0,001;-0,986;4,011
0;0;0;-0,673;1,255;11,648;0,166;-0,017;0;-0,986;4,026
0;0;0;-0,674;1,255;11,692;0,168;-0,017;-0,001;-0,986;4,041
0;0;0;-0,674;1,255;11,73;0,17;-0,018;0;-0,985;4,053
0;0;0;-0,675;1,255;11,77;0,172;-0,018;0;-0,985;4,067
0;0;0;-0,675;1,255;11,814;0,171;-0,018;0;-0,985;4,082
0;0;0;-0,676;1,256;11,855;0,172;-0,018;0;-0,985;4,096
0;0;0;-0,677;1,256;11,896;0,175;-0,018;-0,001;-0,984;4,109
0;0;0;-0,677;1,258;11,938;0,179;-0,018;-0,001;-0,984;4,124
0;0;0;-0,678;1,259;11,978;0,187;-0,018;-0,001;-0,982;4,137
0;0;0;-0,679;1,261;12,017;0,196;-0,018;-0,001;-0,98;4,15
0;0;0;-0,68;1,262;12,06;0,209;-0,018;0;-0,978;4,165
0;0;0;-0,681;1,264;12,101;0,22;-0,017;-0,003;-0,975;4,179
0;0;0;-0,681;1,265;12,14;0,232;-0,018;-0,006;-0,973;4,193
0;0;0;-0,681;1,266;12,183;0,239;-0,02;-0,009;-0,971;4,207
0;0;0;-0,682;1,267;12,225;0,242;-0,021;-0,009;-0,97;4,222
0;0;0;-0,682;1,267;12,261;0,245;-0,021;-0,008;-0,969;4,234
0;0;0;-0,683;1,268;12,298;0,249;-0,022;-0,007;-0,968;4,247
0;0;0;-0,683;1,268;12,343;0,253;-0,023;-0,005;-0,967;4,262
0;0;0;-0,682;1,269;12,385;0,256;-0,024;-0,004;-0,966;4,277
0;0;0;-0,682;1,269;12,426;0,259;-0,025;-0,003;-0,966;4,29
0;0;0;-0,682;1,269;12,468;0,26;-0,026;-0,002;-0,965;4,305
0;0;0;-0,682;1,269;12,507;0,262;-0,026;-0,001;-0,965;4,318
0;0;0;-0,681;1,27;12,548;0,265;-0,027;-0,001;-0,964;4,332
0;0;0;-0,681;1,27;12,589;0,267;-0,027;-0,001;-0,963;4,346
0;0;0;-0,68;1,27;12,631;0,27;-0,028;-0,001;-0,962;4,36
0;0;0;-0,68;1,27;12,675;0,27;-0,028;0;-0,962;4,375
0;0;0;-0,679;1,27;12,71;0,27;-0,028;0;-0,962;4,387
0;0;0;-0,678;1,271;12,757;0,272;-0,028;0;-0,962;4,403
0;0;0;-0,678;1,271;12,795;0,275;-0,029;0;-0,961;4,416
0;0;0;-0,677;1,271;12,834;0,278;-0,03;0;-0,96;4,429
0;0;0;-0,676;1,271;12,876;0,279;-0,03;0;-0,96;4,443
0;0;0;-0,676;1,271;12,921;0,279;-0,03;0,001;-0,96;4,459
0;0;0;-0,675;1,271;12,96;0,28;-0,029;0,001;-0,96;4,472
0;0;0;-0,675;1,272;13,002;0,282;-0,029;0,001;-0,959;4,486
0;0;0;-0,674;1,272;13,042;0,284;-0,029;0,001;-0,958;4,5
0;0;0;-0,673;1,272;13,083;0,285;-0,029;0;-0,958;4,513
0;0;0;-0,673;1,272;13,125;0,285;-0,029;0;-0,958;4,527
0;0;0;-0,672;1,272;13,17;0,285;-0,029;0;-0,958;4,542
0;0;0;-0,672;1,272;13,211;0,285;-0,029;0;-0,958;4,556
0;0;0;-0,671;1,272;13,25;0,285;-0,028;0;-0,958;4,569
0;0;0;-0,671;1,272;13,292;0,285;-0,028;0,001;-0,958;4,583
0;0;0;-0,67;1,272;13,334;0,284;-0,027;0,001;-0,958;4,598
0;0;0;-0,67;1,272;13,372;0,284;-0,027;0,002;-0,958;4,61
0;0;0;-0,67;1,272;13,418;0,283;-0,026;0,002;-0,959;4,625
0;0;0;-0,669;1,271;13,461;0,283;-0,026;0,003;-0,959;4,64
0;0;0;-0,669;1,271;13,499;0,284;-0,026;0,003;-0,958;4,652
0;0;0;-0,668;1,272;13,54;0,285;-0,025;0,004;-0,958;4,666
0;0;0;-0,668;1,272;13,584;0,286;-0,025;0,004;-0,958;4,681
0;0;0;-0,667;1,272;13,628;0,289;-0,025;0,005;-0,957;4,695
0;0;0;-0,666;1,272;13,671;0,291;-0,024;0,006;-0,956;4,71
0;0;0;-0,665;1,273;13,713;0,294;-0,023;0,007;-0,956;4,724
0;0;0;-0,664;1,273;13,75;0,294;-0,023;0,007;-0,955;4,736
0;0;0;-0,662;1,273;13,789;0,294;-0,023;0,007;-0,956;4,75
0;0;0;-0,66;1,273;13,835;0,295;-0,023;0,008;-0,955;4,765
0;0;0;-0,658;1,274;13,878;0,297;-0,023;0,009;-0,955;4,779
0;0;0;-0,655;1,274;13,92;0,298;-0,023;0,009;-0,954;4,793
0;0;0;-0,652;1,274;13,966;0,299;-0,023;0,009;-0,954;4,809
0;0;0;-0,649;1,274;14,002;0,299;-0,023;0,009;-0,954;4,821
0;0;0;-0,646;1,274;14,042;0,299;-0,022;0,009;-0,954;4,834
0;0;0;-0,642;1,274;14,078;0,299;-0,022;0,009;-0,954;4,847
0;0;0;-0,637;1,274;14,122;0,3;-0,022;0,009;-0,954;4,861
0;0;0;-0,632;1,274;14,164;0,3;-0,023;0,008;-0,954;4,876
0;0;0;-0,627;1,274;14,206;0,3;-0,023;0,008;-0,953;4,889
0;0;0;-0,621;1,274;14,251;0,301;-0,023;0,008;-0,953;4,905
0;0;0;-0,615;1,274;14,289;0,301;-0,023;0,008;-0,953;4,918
0;0;0;-0,61;1,274;14,33;0,302;-0,023;0,008;-0,953;4,932
0;0;0;-0,604;1,274;14,37;0,304;-0,023;0,008;-0,952;4,945
0;0;0;-0,597;1,274;14,413;0,305;-0,023;0,008;-0,952;4,96
0;0;0;-0,592;1,274;14,453;0,306;-0,023;0,008;-0,952;4,974
0;0;0;-0,586;1,274;14,496;0,306;-0,023;0,008;-0,952;4,988
0;0;0;-0,58;1,275;14,535;0,306;-0,023;0,008;-0,952;5,001
0;0;0;-0,575;1,275;14,575;0,307;-0,023;0,008;-0,951;5,015
0;0;0;-0,569;1,275;14,618;0,308;-0,024;0,008;-0,951;5,029
0;0;0;-0,563;1,275;14,662;0,309;-0,024;0,008;-0,951;5,044
0;0;0;-0,558;1,275;14,703;0,31;-0,024;0,008;-0,95;5,058
0;0;0;-0,554;1,275;14,743;0,311;-0,024;0,008;-0,95;5,072
0;0;0;-0,55;1,275;14,78;0,312;-0,025;0,008;-0,95;5,085
0;0;0;-0,546;1,275;14,822;0,314;-0,025;0,008;-0,949;5,099
