HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;2;4,95;0;2;0;0;0;0;1;0,02
0;2;4,95;0;2;0;0;0;0;1;0,04
0;2;4,95;0;2;0;0;0;0;1;0,373
1,811;0,548;4,95;0;2;0;0,132;0,173;-0,023;0,976;0,442
2,361;0,734;4,95;0;2;0;0,11;0,219;-0,025;0,969;0,468
2,5;0,75;4,95;0;2;0;0,108;0,23;-0,026;0,967;0,487
2,555;0,755;4,95;0;2;0;0,107;0,235;-0,026;0,966;0,492
2,555;0,755;4,95;0;2;0;0,107;0,235;-0,026;0,966;0,496
2,599;0,761;4,95;0;2;0;0,106;0,238;-0,026;0,965;0,5
2,632;0,757;4,95;0;2;0;0,106;0,24;-0,026;0,965;0,505
2,632;0,757;4,95;0;2;0;0,106;0,24;-0,026;0,965;0,509
2,654;0,755;4,95;0;2;0;0,106;0,242;-0,027;0,964;0,513
2,665;0,754;4,95;0;2;0;0,106;0,243;-0,027;0,964;0,521
2,665;0,754;4,95;0;2;0;0,106;0,243;-0,027;0,964;0,525
2,676;0,742;4,95;0;2;0;0,106;0,244;-0,027;0,964;0,529
2,688;0,741;4,95;0;2;0;0,106;0,245;-0,027;0,963;0,535
2,688;0,741;4,95;0;2;0;0,106;0,245;-0,027;0,963;0,539
2,699;0,74;4,95;0;2;0;0,106;0,246;-0,027;0,963;0,543
2,699;0,74;4,95;0;2;0;0,106;0,246;-0,027;0,963;0,548
2,699;0,74;4,95;0;2;0;0,106;0,246;-0,027;0,963;0,552
2,699;0,74;4,95;0;2;0;0,106;0,246;-0,027;0,963;0,555
2,699;0,729;4,95;0;2;0;0,107;0,245;-0,027;0,963;0,56
2,676;0,711;4,95;0;2;0;0,109;0,244;-0,028;0,963;0,565
2,676;0,711;4,95;0;2;0;0,109;0,244;-0,028;0,963;0,57
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,574
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,577
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,581
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,586
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,59
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,593
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,597
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,601
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,605
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,609
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,612
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,616
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,619
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,64
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,651
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,655
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,659
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,663
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,67
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,674
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,679
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,683
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,687
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,69
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,693
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,696
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,699
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,703
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,708
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,717
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,72
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,729
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,733
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,737
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,74
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,744
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,751
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,769
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,774
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,783
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,786
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,79
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,793
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,796
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,8
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,803
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,809
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,824
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,829
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,834
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,838
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,842
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,848
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,851
2,665;0,712;4,95;0;2;0;0,109;0,243;-0,027;0,964;0,854
