HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
-5,404;0;6,873;0,5766993;2,228296;0,1241328;-0,104322;0,3547444;-0,06556223;-0,926809;1,518355
-4,829;0;7,385;0,5806412;2,228563;0,1320786;-0,1056569;0,3157071;-0,06390493;-0,9407879;1,545749
-4,386;0;7,65;0,583266;2,228559;0,1389599;-0,1072849;0,2893381;-0,06317759;-0,9490954;1,574189
-3,98;0;7,697;0,5852094;2,228388;0,1452129;-0,1107467;0,2699474;-0,06189667;-0,9544802;1,602789
-3,653;0;7,604;0,5866253;2,228504;0,1509442;-0,1154389;0,257002;-0,05919715;-0,9576636;1,630325
-3,411;0;7,561;0,5881043;2,230042;0,1564603;-0,1192991;0,245997;-0,05494284;-0,9603304;1,657024
-3,445;0;7,95;0,5902978;2,230366;0,1617923;-0,1154432;0,2375302;-0,05059282;-0,963168;1,685244
-3,37;0;8,215;0,5932573;2,230632;0,1667946;-0,1145467;0,227094;-0,04398795;-0,966112;1,713701
-3,229;0;8,471;0,5965523;2,231397;0,171992;-0,113498;0,2144974;-0,04007358;-0,9692797;1,741247
-3,078;0;8,805;0,6002957;2,231957;0,1773695;-0,1112379;0,2004637;-0,03772807;-0,9726341;1,769438
-2,868;0;9,033;0,6046878;2,232721;0,1825793;-0,1102516;0,1863139;-0,03619929;-0,9756133;1,797211
-2,647;0;9,348;0,609387;2,233765;0,1879657;-0,1085242;0,1704841;-0,03370379;-0,9787859;1,824547
-2,415;0;9,652;0,6135619;2,235951;0,1931297;-0,1071694;0,1547821;-0,02981686;-0,981666;1,85298
-2,348;0;10,26;0,6172642;2,237045;0,198284;-0,1021244;0,1432383;-0,02648386;-0,9840488;1,880669
-2,263;0;10,564;0,6205515;2,238625;0,2032226;-0,1003076;0,1354613;-0,02251589;-0,9854348;1,90695
-2,047;0;10,463;0,6234043;2,242223;0,2083203;-0,102806;0,1266942;-0,01650466;-0,9864619;1,934677
-2,057;0;11,242;0,6261285;2,244837;0,2137583;-0,0963985;0,1188029;-0,0148408;-0,988116;1,963285
-2,14;0;12,381;0,6284861;2,24655;0,218328;-0,08845151;0,111203;-0,009638633;-0,9898067;1,991639
-2,232;0;13,542;0,6303161;2,24736;0,2225156;-0,08149157;0,1050575;-0,005852739;-0,9911044;2,01982
-2,25;0;14,228;0,6322293;2,247604;0,2262598;-0,07794219;0,100669;-0,003505386;-0,9918561;2,047558
-2,138;0;14,225;0,6339616;2,24754;0,2298463;-0,07817444;0,09690133;-0,002516643;-0,992216;2,075762
-2,048;0;14,317;0,6357778;2,248297;0,2331123;-0,07790382;0,0932721;-0,001439718;-0,9925871;2,103746
-2,109;0;15,148;0,6373414;2,248559;0,2359227;-0,07381886;0,09022017;-0,000346859;-0,9931822;2,132298
-2,194;0;16,089;0,6388767;2,248156;0,2380073;-0,06972683;0,087552;0,001722033;-0,9937152;2,15931
-2,192;0;16,641;0,6400804;2,248082;0,2396504;-0,06771672;0,08448721;0,004619894;-0,9941102;2,18753
-2,267;0;17,387;0,6408536;2,248322;0,2406718;-0,06494332;0,08300649;0,005699148;-0,9944143;2,215506
-2,495;0;19,079;0,6415162;2,249357;0,2408441;-0,05956209;0,08139788;0,009451885;-0,9948555;2,243512
-2,797;0;21,852;0,6420338;2,250081;0,2402638;-0,05233421;0,07787435;0,01232601;-0,9955123;2,271083
-3,053;0;24,322;0,6419648;2,250325;0,238756;-0,04729159;0,07510068;0,01486171;-0,9959431;2,298911
-3,249;0;26,186;0,641517;2,251209;0,2368222;-0,04414767;0,07340097;0,01686849;-0,9961821;2,326967
-3,65;0;29,472;0,6407271;2,252524;0,2345102;-0,03943969;0,07192632;0,0180465;-0,9964665;2,354934
-4,043;0;32,347;0,6395982;2,254311;0,2315634;-0,03613232;0,07151733;0,01906526;-0,9966024;2,382934
-4,893;0;37,057;0,6375955;2,257054;0,2283698;-0,03172775;0,07378049;0,01860208;-0,9965961;2,411182
-6,475;0;44,419;0,6353076;2,259877;0,2247824;-0,02676622;0,07911435;0,01841976;-0,9963359;2,438179
-9,301;0;57,981;0,6332481;2,262668;0,2210014;-0,02082027;0,0846691;0,01711155;-0,9960447;2,466202
-5,655;1,441;34,836;0,6314169;2,265244;0,217113;-0,01334912;0,08945014;0,01772057;-0,9957442;2,494601
-5,655;1,991;33,064;0,6295198;2,26755;0,2131636;-0,005978838;0,09426414;0,01927433;-0,9953427;2,522679
-5,655;2,501;31,049;0,6276354;2,269616;0,2092521;0,001571208;0,1003653;0,02110596;-0,9947255;2,550205
-5,655;2,986;29,463;0,6259201;2,271579;0,2055454;0,009454361;0,1057675;0,02392329;-0,9940581;2,57816
-5,155;3,298;25,895;0,6240888;2,273164;0,2019048;0,01657292;0,1108182;0,0269672;-0,9933366;2,605328
-5,155;3,62;24,629;0,6224632;2,27478;0,1983772;0,02356629;0,11645;0,02884662;-0,9924978;2,634369
-5,155;4,002;23,442;0,6208082;2,276817;0,194963;0,03229902;0,1223183;0,0317741;-0,9914562;2,661733
-5,155;4,363;22,271;0,6196061;2,278672;0,1913653;0,04136957;0,1286925;0,03504363;-0,9902014;2,689313
-5,155;4,644;21,441;0,6186901;2,280542;0,1878382;0,04880681;0,1336362;0,03791752;-0,9891014;2,717032
-5,085;4,849;20,48;0,6178625;2,282621;0,1843026;0,05576254;0,1380671;0,03851706;-0,9881015;2,744631
-5,151;5,189;19,871;0,6169955;2,284685;0,1807484;0,06510823;0,1437412;0,04070051;-0,9866321;2,773135
-5,151;5,439;19,181;0,6165356;2,286536;0,1776909;0,07311347;0,1487258;0,04268571;-0,9852477;2,801018
-5,151;5,723;18,473;0,6157266;2,288252;0,1749561;0,08252846;0,1541782;0,04497871;-0,9835624;2,828843
-5,151;5,933;17,616;0,6147217;2,289964;0,1722431;0,0912078;0,1612707;0,04798437;-0,9815144;2,85629
-5,146;6,079;16,48;0,6132412;2,291417;0,1696924;0,1002502;0,1714444;0,05153914;-0,9787239;2,884793
-5,155;6,045;15,144;0,6111743;2,292744;0,167068;0,1062179;0,1853474;0,05516757;-0,9753566;2,913103
-5,661;6,264;14,703;0,6079503;2,294671;0,1641093;0,112793;0,2047526;0,05925261;-0,9704861;2,940454
-6,701;6,755;14,703;0,6037937;2,297038;0,1605374;0,1212168;0,2331818;0,06608182;-0,9625829;2,968457
-8,066;7,364;14,703;0,5993021;2,299144;0,1562899;0,1296169;0,26768;0,07443742;-0,9518434;2,996122
-9,651;7,942;14,703;0,5942924;2,300964;0,1514445;0,1346156;0,303558;0,08090031;-0,9397799;3,023566
-11,629;8,672;14,703;0,5891334;2,302602;0,1462596;0,1395859;0,342615;0,08689627;-0,9249756;3,05256
-13,99;9,583;14,703;0,5832766;2,304009;0,1407079;0,1447928;0,3818283;0,09182125;-0,9081911;3,080071
-17,499;10,848;14,703;0,5768262;2,304965;0,1338671;0,1487256;0,4282632;0,09543186;-0,8862077;3,108246
0;0;0;0,5709391;2,305294;0,1272336;0,1510635;0,4750336;0,1012928;-0,8609661;3,135918
0;0;0;0,565266;2,305193;0,12068;0,1516866;0,5178547;0,1044704;-0,8354063;3,16435
0;0;0;0,5598125;2,304018;0,1142931;0,1516706;0,5600218;0,1070188;-0,8074147;3,19192
0;0;0;0,5550237;2,302195;0,1090809;0,1484894;0,5984266;0,1087554;-0,7797492;3,220022
0;0;0;0,5503846;2,300357;0,1045369;0,1447185;0,6317292;0,1065922;-0,7540642;3,247721
0;0;0;0,5460075;2,299195;0,09973307;0,1403808;0,6658837;0,102716;-0,725494;3,276071
0;0;0;0,5424346;2,298231;0,09482189;0,1319499;0,7024319;0,09905017;-0,6923639;3,30406
0;0;0;0,5401345;2,297395;0,0909375;0,1230386;0,7384685;0,09643085;-0,6559169;3,332312
0;0;0;0,5388538;2,296982;0,087777;0,1137149;0,7724252;0,09416683;-0,6177061;3,359891
0;0;0;0,5387288;2,295216;0,08517908;0,1032594;0,804042;0,09733173;-0,5773911;3,388679
0;0;0;0,5394813;2,293481;0,083538;0,093527;0,8328952;0,09815644;-0,5365664;3,416648
0;0;0;0,5403477;2,292222;0,08288089;0,08490421;0,8580338;0,09688729;-0,4971741;3,44409
0;0;0;0,5413069;2,291771;0,08285222;0,07871372;0,8794145;0,09272517;-0,4602569;3,47258
0;0;0;0,5423195;2,292484;0,08291006;0,07331387;0,8984306;0,08639199;-0,4242451;3,500202
0;0;0;0,5434374;2,292921;0,0830143;0,07067431;0,9146556;0,08421571;-0,3889962;3,528119
0;0;0;0,5450783;2,290853;0,08287889;0,06511889;0,9290545;0,0832148;-0,3545315;3,556353
0;0;0;0,5466479;2,288716;0,08335034;0,06210294;0,9419585;0,0761022;-0,3210386;3,584323
0;0;0;0,5477476;2,286478;0,08357537;0,06107628;0,9527871;0,0701058;-0,2890531;3,612097
0;0;0;0,548466;2,284329;0,08350489;0,05800073;0,9616599;0,06381496;-0,2603339;3,640023
0;0;0;0,5491015;2,28217;0,08306357;0,05293205;0,9688237;0,05761412;-0,2350734;3,6681
0;0;0;0,5494775;2,279969;0,08267729;0,04594433;0,9746081;0,05040281;-0,2132783;3,696054
0;0;0;0,5500894;2,27795;0,08198871;0,03983379;0,979691;0,04263087;-0,1918368;3,724353
0;0;0;0,5509208;2,275668;0,08105733;0,03497952;0,9840617;0,03560512;-0,1706791;3,751969
0;0;0;0,5517799;2,27398;0,08009595;0,03115074;0,9877167;0,02844516;-0,1504539;3,779206
0;0;0;0,5522693;2,272507;0,07875405;0,02740378;0,9904662;0,02408656;-0,1328368;3,807486
0;0;0;0,5525652;2,270732;0,07748908;0,02418469;0,9924546;0,01985405;-0,1185532;3,835382
0;0;0;0,5531301;2,269255;0,0763121;0,02030873;0,9939973;0,01483508;-0,1064745;3,863521
0;0;0;0,5534366;2,267911;0,07538612;0,01397551;0,9952229;0,01188129;-0,09589089;3,891083
0;0;0;0,5532739;2,2671;0,0743581;0,008110673;0,9958765;0,0101759;-0,08978135;3,919965
0;0;0;0,55283;2,265799;0,07362783;0,004939205;0,9960604;0,008795978;-0,08810214;3,94707
0;0;0;0,5522274;2,265323;0,07274385;0,003260796;0,9960259;0,005920568;-0,08880727;3,975133
0;0;0;0,5516578;2,264491;0,07225357;0,00148607;0,9957669;0,0022856;-0,09187452;4,00229
0;0;0;0,5515448;2,26394;0,07141661;0,001928058;0,9955123;0,0009148144;-0,09460852;4,030363
0;0;0;0,5515352;2,263467;0,070699;0,002457318;0,9954879;5,948985E-05;-0,09485741;4,058093
0;0;0;0,5513181;2,262879;0,07027443;0,00176804;0,9953879;-0,002018301;-0,09589488;4,087226
-64,133;0;-317,931;0,5501308;2,262873;0,06999518;0,0007371613;0,9949645;-0,003578344;-0,1001612;4,114517
-47,345;0;-211,482;0,54727;2,262906;0,07010873;-0,001246459;0,9937966;-0,005109285;-0,1110888;4,141834
-45,752;0;-167,429;0,5424402;2,263028;0,07085919;-0,005575059;0,9908884;-0,005814074;-0,1344442;4,170605
-38,178;0;-111,183;0,5362354;2,262913;0,07225891;-0,009934403;0,985921;-0,008060407;-0,1667216;4,197988
-32,34;0;-74,336;0,5288883;2,262119;0,0744189;-0,01514986;0,9782436;-0,01100816;-0,2066126;4,226547
-26,13;0;-47,748;0,5208738;2,260689;0,07777653;-0,02200107;0,9674247;-0,01559798;-0,2517185;4,253688
-22,054;0;-32,324;0,5124799;2,259263;0,08211169;-0,02823562;0,9533364;-0,02107618;-0,2998471;4,281219
-20,064;0;-23,831;0,5040116;2,25798;0,08738218;-0,03422285;0,9364679;-0,02539638;-0,3481548;4,309392
-18,851;0;-18,116;0,4959039;2,256688;0,09403864;-0,03943862;0,9164655;-0,02908393;-0,3971016;4,337348
-17,831;0;-13,743;0,4882936;2,255242;0,1016606;-0,04407867;0,8933519;-0,03270191;-0,4459934;4,365361
-17,436;0;-10,526;0,4814211;2,254346;0,1103845;-0,04820813;0,8668473;-0,03451172;-0,495036;4,392818
-17,473;0;-7,941;0,4756247;2,253416;0,1201475;-0,05115768;0,8372005;-0,03475109;-0,5433881;4,421222
-16,886;0;-5,34;0,4710876;2,25259;0,130771;-0,05636371;0,8037376;-0,03495365;-0,5912759;4,448924
-16,291;0;-2,986;0,467519;2,251724;0,142017;-0,06245138;0,7661834;-0,03339023;-0,6387081;4,477038
-15,079;0;-0,881;0,4656627;2,250326;0,1531108;-0,06867003;0,7267205;-0,03385601;-0,6826533;4,504504
-14,087;0;0,811;0,4652085;2,249269;0,1636888;-0,07409319;0,6874352;-0,03320645;-0,7216928;4,532151
-13,41;0;2,177;0,4662951;2,248432;0,1734273;-0,07852979;0,6505978;-0,03059098;-0,7547315;4,560172
-12,842;0;3,367;0,4679872;2,24814;0,1819133;-0,08228329;0,61515;-0,02693285;-0,7836419;4,588612
-12,422;0;4,379;0,4705934;2,247398;0,1890416;-0,084325;0,5834548;-0,02345822;-0,8074153;4,61615
-11,718;0;5,131;0,4738588;2,247354;0,1951112;-0,08728089;0,5544801;-0,02164306;-0,8273243;4,643648
-11,419;0;5,987;0,4777203;2,248011;0,20041;-0,08732423;0,5260776;-0,01883605;-0,8457317;4,671954
-11,262;0;6,92;0,4818631;2,248632;0,2049262;-0,08628645;0,4977224;-0,01511969;-0,8629012;4,699364
-10,945;0;7,733;0,4862668;2,248966;0,2086599;-0,08534215;0,4705786;-0,01304512;-0,8781244;4,727003
-10,63;0;8,441;0,4905763;2,2494;0,2116094;-0,08477566;0,4463726;-0,01059842;-0,8907594;4,755629
-10,226;0;8,972;0,4945666;2,249672;0,2140102;-0,08514652;0,4248735;-0,008162217;-0,9012026;4,783298
-9,859;0;9,367;0,4983109;2,250045;0,2159608;-0,0863051;0,4071655;-0,004590687;-0,9092561;4,810961
-9,62;0;9,8;0,5018758;2,250402;0,2176526;-0,08697285;0,3912686;-4,529576E-05;-0,9161575;4,838441
-9,131;0;10,002;0,5057825;2,251365;0,2192055;-0,08927025;0,3748719;0,003947499;-0,9227601;4,866619
-8,971;0;10,617;0,5102941;2,252481;0,2210779;-0,08771261;0,3570817;0,007078604;-0,9299188;4,894644
-8,834;0;11,38;0,5151247;2,253386;0,2228448;-0,08469464;0,3377672;0,008583045;-0,9373721;4,924094
-8,467;0;11,899;0,5204594;2,254053;0,2242659;-0,0830441;0,3185258;0,008786452;-0,9442287;4,951855
-8,022;0;12,22;0,5262827;2,25459;0,2253882;-0,08239217;0,3011999;0,008686009;-0,9499551;4,977925
-7,867;0;12,91;0,532205;2,255383;0,2265146;-0,07964706;0,285102;0,009625182;-0,9551338;5,00536
-7,972;0;14,008;0,5380819;2,256433;0,2274587;-0,07553322;0,2700903;0,01296924;-0,95978;5,03326
-8,022;0,095;15,049;0,543761;2,257107;0,2283098;-0,06927052;0,2563609;0,01608578;-0,9639616;5,06104
-7,604;0,281;15,203;0,5488775;2,257691;0,2289908;-0,06418603;0,2442774;0,01849165;-0,967402;5,089438
-7,112;0,412;15,203;0,5537781;2,258662;0,2298804;-0,06100481;0,2320932;0,01998077;-0,970573;5,117732
-6,594;0,608;15,203;0,5575941;2,259207;0,2312406;-0,05616685;0,2188237;0,02374857;-0,973857;5,144877
-6,036;0,672;15,037;0,5612882;2,258171;0,2317009;-0,0554127;0,205904;0,02635296;-0,9766465;5,173062
-5,655;0,605;15,23;0,5645143;2,257295;0,2320231;-0,05699754;0,1930322;0,02688609;-0,9791665;5,2005
-5,655;0,396;16,299;0,567175;2,256093;0,2316152;-0,05990104;0,1812275;0,02824393;-0,9812089;5,229393
-5,655;0,165;17,395;0,5692356;2,254628;0,2305644;-0,06272677;0,1704752;0,02815651;-0,9829602;5,256957
-5,267;0;17,333;0,5708339;2,254359;0,2286056;-0,06747042;0,1608836;0,02810408;-0,9842634;5,28409
-4,978;0;17,452;0,5717328;2,25435;0,2264704;-0,06697409;0,1524838;0,02759128;-0,985648;5,31194
-4,826;0;17,846;0,5723558;2,25506;0,2236767;-0,06560633;0,1454887;0,02759998;-0,9867964;5,340147
-5,022;0;19,281;0,5722956;2,255294;0,2213209;-0,06098793;0,1399346;0,02746309;-0,9878991;5,368793
-5,122;0;20,251;0,572246;2,254954;0,2189166;-0,05811994;0,1358941;0,026762;-0,988655;5,395901
-4,711;0;19,397;0,5721291;2,2549;0,2165361;-0,06066164;0,1316749;0,02800465;-0,9890388;5,423388
-4,408;0;18,956;0,5716435;2,254798;0,2147253;-0,06211564;0,1270447;0,02924008;-0,9895183;5,451544
-4,028;0;18,027;0,5711415;2,255118;0,2129886;-0,06495434;0,1235036;0,0280266;-0,9898193;5,480062
-3,971;0;18,468;0,5705459;2,25527;0,2117982;-0,063344;0,1192754;0,02704252;-0,9904694;5,507959
-3,751;0;18,237;0,5697618;2,254927;0,2103778;-0,06415555;0,1149565;0,02779615;-0,9909069;5,535168
-3,631;0;18,409;0,5688207;2,254758;0,2097742;-0,06357197;0,1107835;0,0279945;-0,9914141;5,562953
-3,428;0;18,13;0,5679225;2,253791;0,2089569;-0,06431528;0,1071461;0,02679923;-0,991799;5,591174
-3,198;0;17,543;0,5671757;2,253258;0,208327;-0,06615807;0,1044557;0,02510554;-0,992009;5,619301
-3,039;0;17,171;0,566237;2,252426;0,2078982;-0,06738508;0,1022604;0,02404136;-0,9921815;5,647176
-2,851;0;16,508;0,5655849;2,251675;0,2074376;-0,06994686;0,1007626;0,02392321;-0,9921603;5,674206
-2,659;0;15,899;0,5651354;2,251339;0,2070599;-0,07257852;0,09865186;0,02457953;-0,9921674;5,70189
-2,519;0;15,713;0,5649907;2,25104;0,2067408;-0,07339834;0,09547342;0,02471878;-0,9924145;5,730332
-2,358;0;15,624;0,5649608;2,251001;0,206381;-0,07377182;0,09102848;0,02467405;-0,9928055;5,759076
-2,203;0;15,709;0,5648387;2,250795;0,206001;-0,07330459;0,08578835;0,02416927;-0,993319;5,786186
-2,073;0;15,874;0,5649319;2,250815;0,205598;-0,07247104;0,08099189;0,02335219;-0,9938023;5,814018
-1,953;0;15,904;0,5649629;2,250862;0,2050359;-0,07226537;0,07722285;0,02273418;-0,9941316;5,841152
-1,87;0;15,928;0,5648434;2,250916;0,2041817;-0,07209611;0,07457766;0,02217868;-0,9943583;5,872921
-1,817;0;15,986;0,5640622;2,244919;0,2174167;-0,07167998;0,07275048;0,02182768;-0,9945315;5,897612
-1,778;0;15,948;0,5624779;2,227618;0,2601533;-0,07144304;0,07193623;0,02116132;-0,9946222;5,929021
-1,771;0;15,904;0,5607409;2,207335;0,3114533;-0,07123173;0,07212595;0,02111854;-0,9946245;5,954455
-1,722;0;15,803;0,55831;2,176204;0,3766953;-0,07095303;0,07133335;0,02059181;-0,9947127;5,983238
-1,694;0;15,717;0,556976;2,158453;0,4123589;-0,07093265;0,07096533;0,02060757;-0,9947401;5,997811
-1,679;0;15,692;0,555907;2,143084;0,4417406;-0,07067413;0,07074054;0,02046599;-0,9947774;6,009313
-1,653;0;15,655;0,5546834;2,125038;0,4745305;-0,07040586;0,07018764;0,02041131;-0,9948368;6,021741
-1,619;0;15,621;0,5533782;2,103907;0,5107334;-0,07002448;0,06942481;0,02025768;-0,9949203;6,035055
-1,58;0;15,569;0,5520358;2,080616;0,548659;-0,06966098;0,0685631;0,02008521;-0,9950091;6,048562
-1,531;0;15,45;0,5505372;2,05138;0,5937388;-0,06943826;0,06768736;0,02001202;-0,9950861;6,064156
-1,487;0;15,355;0,5490558;2,020858;0,6387223;-0,0690482;0,0668636;0,01981312;-0,9951729;6,079247
-1,445;0;15,244;0,5480116;1,99331;0,6769839;-0,06880303;0,06611867;0,01970081;-0,9952419;6,092072
-1,405;0;15,14;0,5469348;1,960845;0,7193877;-0,06837361;0,06542896;0,01963211;-0,9953184;6,106267
-1,364;0;14,981;0,5457178;1,920949;0,7681245;-0,06796284;0,06495912;0,01945064;-0,9953809;6,122581
-1,315;0;14,783;0,5447564;1,887222;0,8072418;-0,06788822;0,06436928;0,01931592;-0,9954269;6,135695
-1,271;0;14,558;0,5438165;1,851259;0,8469073;-0,06786903;0,06403423;0,01916321;-0,9954528;6,148995
-1,223;0;14,291;0,5427152;1,806988;0,8931572;-0,06778582;0,06375007;0,01899168;-0,9954799;6,16449
-1,183;0;14,066;0,5417751;1,765046;0,9349437;-0,06755031;0,0635621;0,018823;-0,9955112;6,178497
-1,174;0;14,065;0,54093;1,751693;0,9733255;-0,06724492;0,06339336;0,01873651;-0,9955443;6,19137
-1,181;0;14,188;0,5400179;1,751859;1,014591;-0,06685583;0,06323476;0,01884858;-0,9955785;6,205201
-1,203;0;14,4;0,5391074;1,752102;1,056286;-0,06604429;0,06321511;0,01897483;-0,9956315;6,219168
-1,232;0;14,631;0,5381845;1,752352;1,09818;-0,06516562;0,06335368;0,01905038;-0,9956791;6,233202
-1,253;0;14,848;0,5371644;1,752591;1,142664;-0,06438375;0,06327602;0,01913971;-0,9957332;6,248097
-1,28;0;15,069;0,5362338;1,752856;1,185676;-0,06359732;0,06338861;0,0191945;-0,9957755;6,262501
-1,297;0;15,238;0,535285;1,753093;1,226319;-0,0630483;0,06336723;0,01934953;-0,9958088;6,27612
-1,32;0;15,484;0,5343155;1,753267;1,266637;-0,06217118;0,06325329;0,01939929;-0,9958702;6,28963
-1,344;0;15,752;0,5333939;1,753548;1,306591;-0,06123866;0,06304187;0,0195388;-0,9959387;6,303026
-1,371;0;16,026;0,5324565;1,753742;1,348244;-0,06029494;0,06293246;0,01939193;-0,996006;6,317002
-1,392;0;16,312;0,5313652;1,753902;1,390747;-0,05933829;0,06260537;0,01929856;-0,9960859;6,331239
-1,415;0;16,566;0,5303182;1,754036;1,432993;-0,05853282;0,06245049;0,01925447;-0,9961442;6,345401
-1,426;0;16,72;0,5293905;1,754169;1,470409;-0,05809188;0,06230232;0,01906917;-0,9961828;6,357952
-1,438;0;16,877;0,5283298;1,754286;1,513464;-0,05765619;0,06222389;0,01876318;-0,9962188;6,372387
-1,449;0;16,993;0,5272437;1,754326;1,556937;-0,0573712;0,06227474;0,01839281;-0,996239;6,386959
-1,461;0;17,123;0,5260504;1,754523;1,598519;-0,05704104;0,06227628;0,01810343;-0,9962631;6,400897
-1,476;0;17,246;0,5245897;1,754589;1,639684;-0,0567484;0,06240318;0,01801127;-0,9962736;6,414702
-1,486;0;17,356;0,5228506;1,754646;1,680507;-0,05649825;0,06237995;0,01783419;-0,9962925;6,428397
-1,493;0;17,43;0,5207418;1,754721;1,720883;-0,05637154;0,06242065;0,01766502;-0,9963001;6,44257
-1,507;0;17,578;0,5187467;1,754782;1,751695;-0,05595942;0,06235351;0,01752545;-0,99633;6,455811
-1,521;0;17,66;0,5167921;1,754847;1,77544;-0,05575931;0,06249366;0,01748053;-0,9963332;6,469651
-1,531;0;17,728;0,5149639;1,754891;1,793255;-0,05557241;0,06257734;0,01720245;-0,9963433;6,483717
-1,547;0;17,834;0,5131272;1,754955;1,808958;-0,0552661;0,062681;0,0170935;-0,9963557;6,498711
